#{"t_start": 1634806411.3998601, "env_id": "A1GymEnv-v0"}
r,l,t
-0.124547,19,9.03051
-0.019082,9,9.876244
-0.118385,15,11.2953
0.20537,56,16.623048
0.026,24,18.905594
-0.052849,10,19.848239
-0.083506,11,20.903901
-0.084015,19,22.705874
-0.168433,26,25.177183
-0.062215,11,26.221743
-0.006539,33,29.348045
0.124079,57,34.763866
-0.101673,32,37.788169
-0.082199,11,38.866145
-0.139418,10,39.823665
-0.21286,20,41.726473
0.023756,29,44.497349
0.137935,25,46.871991
-0.187395,13,48.106076
-0.114706,13,49.342191
-0.209758,29,52.102901
-0.157057,12,53.247169
-0.404721,55,105.710299
0.040514,13,106.962549
-0.117325,25,109.360528
-0.050642,12,110.538283
-0.088211,14,111.878749
-0.024458,21,113.890923
-0.063571,11,212.732994
-0.139702,13,213.943387
-0.137381,16,215.440759
0.034839,41,219.268928
-0.070789,17,220.852866
-0.285496,31,223.749315
0.009895,7,224.397613
0.002198,14,225.703676
0.014281,35,229.00297
0.008251,10,229.94172
-0.165291,24,232.186548
-0.018079,16,233.688222
-0.077517,20,235.569894
-0.241829,62,241.376956
-0.067224,14,242.676304
-0.042201,21,244.625253
-0.186551,20,246.480095
-0.15457,18,248.152872
-0.05036,11,297.34977
0.013178,8,298.109549
-0.076903,10,299.068756
-0.06791,10,300.024142
-0.00012,25,302.409525
-0.02257,12,303.549305
-0.149818,23,305.746581
-0.146577,29,308.520628
-0.069984,9,309.379992
-0.096767,14,310.725463
0.02813,13,311.960461
-0.000258,25,314.341074
-0.008793,22,316.448255
-0.07309,28,417.588978
-0.00765,20,419.502539
0.008516,10,420.454153
-0.159739,17,422.084556
-0.284939,36,425.523568
0.011521,9,426.390102
-0.134523,35,429.727087
0.031217,47,434.204426
-0.033204,8,434.966083
0.099754,20,436.869316
-0.085749,14,438.203729
0.060857,23,440.407151
-0.013119,24,442.715387
-0.019252,13,443.962509
0.095453,18,491.65817
-0.193156,29,494.424325
-0.117739,52,499.393137
0.092824,22,501.496371
-0.02278,65,507.709478
0.285749,45,511.999787
0.101051,28,514.669853
-0.024411,23,516.868547
-0.146028,45,521.177137
0.05555,14,522.521379
0.038471,16,619.623792
0.022697,10,620.552953
-0.061191,11,621.583199
0.279906,23,623.74648
-0.227567,47,628.24461
0.0597,11,629.29007
-0.100283,9,630.153937
0.042433,18,631.863187
-0.006885,21,633.868103
0.086972,25,682.716177
-0.054239,28,685.341202
0.013505,20,687.213511
-0.115538,48,691.702394
0.098313,31,694.604014
0.234286,36,697.971767
0.023568,11,699.00137
0.095323,13,700.220346
-0.045932,15,701.628628
0.017639,17,703.215179
-0.024342,10,704.159709
-0.020769,23,706.331826
0.137225,19,708.128326
0.274966,32,711.1075
0.044381,18,712.790315
-0.032999,9,713.633657
0.004391,14,714.940707
0.070969,8,715.691173
0.044443,31,718.605102
0.027706,16,720.103609
-0.033452,14,721.420825
0.063542,13,722.642017
0.051627,14,780.308163
0.08933,20,782.227512
-0.046425,27,784.811209
0.239935,28,833.536872
-0.000646,12,834.666221
-0.045596,7,835.331892
0.138609,11,836.369309
0.054639,10,837.30884
0.330586,21,839.326162
0.366329,31,842.257415
0.076142,11,843.297273
0.183427,25,845.662535
0.023824,17,847.344995
0.033824,9,848.241167
0.126707,18,849.980102
0.007158,35,853.320047
0.0462,8,854.07027
0.104011,37,857.582693
0.296601,19,859.375652
0.15302,13,860.588478
0.253519,49,865.293766
0.223761,34,868.520929
0.030788,7,869.175907
0.050698,9,870.012345
0.199769,25,872.358641
0.59522,51,877.185395
0.141754,19,879.025746
0.214175,25,933.357876
0.117494,17,935.000535
0.162194,20,936.943952
0.242423,15,939.197387
0.517137,33,942.441455
0.056561,8,943.211797
-0.055146,27,945.842913
0.463159,43,950.066217
0.095587,10,951.036352
0.016945,17,952.701697
-0.167373,38,956.342662
0.051411,8,957.122306
0.128129,14,958.505286
0.003332,16,960.068506
0.29466,25,962.483092
0.543675,36,965.982497
0.399741,47,970.530971
0.203325,24,972.860026
0.13213,17,974.503843
0.010013,30,977.378762
0.351134,32,980.410341
0.208896,20,982.351182
0.172547,49,1036.010719
0.213383,34,1039.298133
0.025252,14,1040.644222
0.092263,20,1042.586637
0.196337,25,1045.008686
0.011419,10,1045.973041
0.272167,19,1047.820562
0.168787,16,1050.091552
0.306958,20,1052.059756
0.113556,14,1053.406452
0.207398,18,1055.140249
0.076066,17,1056.777997
0.170105,13,1058.050292
0.223646,30,1060.94126
0.231972,22,1063.128241
-0.061615,31,1066.152881
0.32,24,1068.486928
0.02676,14,1069.857931
0.22527,20,1071.797391
0.214847,28,1074.519861
0.13655,14,1075.888356
0.071113,17,1077.545498
0.121702,12,1078.718628
0.218607,42,1131.868289
0.109146,28,1134.572349
0.372655,24,1136.932922
0.154701,20,1139.014362
0.202937,18,1140.763789
0.282005,29,1143.681977
0.039594,11,1144.787636
0.006542,10,1145.74315
0.183658,33,1148.903587
0.030614,8,1149.716521
0.01599,15,1151.225419
0.065085,13,1152.5389
0.149032,13,1153.804643
0.028653,7,1154.476114
0.083163,14,1155.835926
0.155696,29,1158.646405
-0.152448,22,1161.427711
0.348453,26,1164.015462
0.125184,15,1165.480806
0.005107,32,1168.625629
0.24154,21,1170.690398
0.156379,48,1175.297618
0.139306,16,1176.831302
0.130377,21,1178.847674
0.046056,13,1180.092309
-0.010148,10,1181.048295
0.226576,17,1235.389788
1.038276,133,1248.432237
0.068772,37,1252.030767
0.175493,23,1254.265842
