#{"t_start": 1634806411.2660415, "env_id": "A1GymEnv-v0"}
r,l,t
-0.142187,12,8.49158
-0.05976,17,10.100555
-0.143078,12,11.238215
-0.076263,13,12.471324
-0.079007,19,14.2699
0.030745,33,17.422226
-0.014027,35,20.745981
-0.104826,30,23.597469
0.053205,32,26.635522
-0.123246,11,27.675348
-0.240358,19,29.475735
-0.061325,14,30.80016
-0.040247,10,31.749076
-0.143202,14,33.082438
-0.047611,14,34.413035
-0.223743,24,36.68962
0.132068,43,40.806206
-0.137731,40,44.625366
-0.155424,14,45.954937
0.029934,40,49.758874
-0.108504,13,50.998399
-0.118323,19,52.799585
0.005182,25,55.181038
0.275709,32,105.444439
-0.2163,25,107.854016
-0.198734,18,109.584916
0.049127,27,112.199737
0.154761,25,212.397248
-0.193844,32,215.382514
-0.119382,17,216.967542
-0.064024,7,217.61715
-0.069043,23,219.771986
-0.187293,32,222.757689
-0.12865,19,224.525139
-0.144988,38,228.066331
0.026279,16,229.607466
-0.078119,15,231.002146
0.045886,53,235.979944
-0.374588,22,238.049087
-0.002731,17,239.640168
-0.051577,10,240.571602
0.14789,40,244.292262
-0.058193,16,245.773962
0.063882,15,247.161839
-0.197536,16,248.654574
-0.170028,24,299.102839
-0.118381,16,300.633296
-0.025992,13,301.870418
0.278804,33,305.012649
-0.103965,13,306.256763
-0.134536,14,307.59268
0.090345,34,310.853025
-0.221046,51,315.706819
0.065569,29,318.496907
0.001251,11,418.004236
0.176955,25,420.392145
0.047061,21,422.408118
-0.0044,10,423.36476
-0.005263,15,424.798605
0.091645,37,428.32743
0.100723,13,429.567148
0.115113,44,433.762317
0.091821,19,435.567577
-0.099866,16,437.094706
-0.348964,42,441.113164
0.006652,14,442.457507
-0.087379,26,490.930258
0.093961,25,493.313768
0.109618,14,494.650285
0.024299,30,497.513788
-0.110859,16,499.046146
-0.127788,17,500.669238
-0.010451,33,503.825216
-0.13566,23,506.021795
-0.187358,19,507.837486
0.212668,22,509.935202
0.137588,28,512.610298
-0.020639,7,513.276603
0.026581,12,514.421191
0.098452,38,518.055689
0.067759,16,519.579415
0.096189,38,618.816888
-0.141552,15,620.214807
-0.024055,13,621.426456
0.334437,24,623.687162
0.02758,19,625.500393
0.066832,26,627.989258
-0.032307,13,629.22569
0.088178,15,630.664083
-0.079282,13,631.897313
-0.024652,13,633.133329
0.039232,27,682.179454
-0.040115,25,684.525977
-0.001798,9,685.371835
0.371642,59,690.903654
-0.051364,23,693.04873
0.053052,23,695.207704
0.098929,12,696.327523
-0.084398,37,699.787925
0.015551,10,700.72003
0.029866,17,702.318426
0.124823,15,703.719128
0.008073,17,705.321597
0.047125,11,706.367336
0.061356,28,708.997221
0.108714,15,710.396152
-0.204493,29,713.105625
0.090523,19,714.88408
-0.060503,11,715.912377
0.090642,22,717.980684
0.043981,9,718.827545
-0.124284,13,720.046381
0.22332,23,722.209486
0.046472,11,723.239467
0.110798,14,780.918269
-0.05848,13,782.1629
0.263456,30,785.037779
0.15226,13,832.350148
-0.026802,36,835.738787
0.054589,10,836.683027
0.160066,17,838.29653
0.224389,26,840.785346
0.108659,17,842.38518
0.041218,28,845.040532
0.297672,43,849.2354
0.064977,21,851.267126
0.045612,18,852.975579
0.600118,58,858.469771
-0.010154,17,860.06573
0.332817,52,865.0196
0.285849,28,867.702602
0.130664,20,869.581913
-0.021401,26,872.014567
0.047089,17,873.62188
0.20032,19,875.422365
0.091814,10,876.379806
0.107328,11,877.406845
0.170789,30,880.299591
0.208242,30,935.128305
0.120762,10,936.091364
0.29558,32,940.008409
0.002109,12,941.185075
0.121192,24,943.534038
0.085887,11,944.592854
0.150358,24,946.962591
0.322581,26,949.52005
0.049729,19,951.366108
0.116834,16,952.92543
0.114598,35,956.282163
0.385292,54,961.542518
0.160135,14,962.905924
0.211984,29,965.715041
0.010804,25,968.139453
0.03338,56,973.569526
0.085807,20,975.499775
0.12503,24,977.796788
0.106953,39,981.500304
-0.00239,15,982.965595
0.190109,29,1034.676735
0.033422,9,1035.547326
0.179061,15,1037.004992
0.265919,21,1039.028909
0.091814,14,1040.392889
0.005349,10,1041.346965
0.068652,26,1043.885282
0.285095,26,1046.390266
0.074703,10,1047.371118
0.029791,16,1049.640567
0.07965,18,1051.383366
0.161734,27,1054.013925
0.266405,30,1056.905736
0.292747,25,1059.3378
0.242865,21,1061.364984
0.029056,17,1063.061795
-0.049248,28,1065.792673
-0.24074,38,1069.507906
0.202671,15,1070.953189
0.080624,10,1071.924983
0.074793,30,1074.841299
0.101776,11,1075.920027
0.003713,11,1076.986746
0.296199,21,1079.040765
0.276071,35,1082.478225
0.003104,16,1133.041759
-0.041683,19,1134.91625
0.101313,19,1136.766596
0.125423,12,1138.021054
0.049717,13,1139.34333
0.035955,21,1141.383968
-0.060077,58,1147.109101
0.23102,26,1149.638291
0.133437,13,1150.961456
0.124534,21,1153.05506
0.088572,11,1154.124739
0.04703,9,1154.991232
0.182256,15,1156.444369
0.163234,28,1159.150695
-0.057364,15,1161.257314
0.139652,16,1162.826566
0.325909,35,1166.299088
0.306727,29,1169.14495
-0.008418,33,1172.363276
0.061778,9,1173.22327
0.127407,13,1174.471546
0.188003,29,1177.244055
0.154918,14,1178.595774
0.007906,10,1179.549533
0.260355,35,1235.615422
0.149396,24,1237.985173
0.131882,22,1240.182928
0.159683,24,1242.514955
0.334641,26,1245.044089
0.210477,21,1247.084623
0.094041,10,1248.071457
0.244982,24,1250.40815
0.105925,20,1252.357543
0.032808,7,1253.036827
0.089283,25,1255.452411
0.198538,29,1258.23095
0.381814,39,1261.99526
0.256185,20,1263.932852
0.056588,26,1266.583194
-0.002773,10,1267.556737
0.139925,14,1269.015295
-0.00264,25,1271.47159
0.357718,24,1274.714916
0.379449,31,1277.744827
0.102136,11,1278.814417
0.089121,24,1281.264557
0.063284,11,1282.333915
0.187904,14,1283.736076
0.215458,14,1285.165961
0.122518,14,1335.787347
0.069299,11,1336.861216
0.352895,31,1339.881617
0.182325,14,1341.232493
0.182311,23,1343.471358
0.113676,10,1344.443907
0.141175,14,1345.818977
-0.197896,57,1351.386302
0.176187,14,1352.771377
-0.090248,10,1353.733748
0.107572,14,1355.084709
0.536466,64,1361.359007
0.165204,14,1362.730214
0.256037,18,1364.504263
0.456973,41,1368.463687
0.065552,12,1369.63737
0.09424,25,1372.081518
0.228596,19,1373.919338
0.389124,30,1376.83208
0.185458,14,1378.183996
0.078138,10,1379.152396
0.092839,21,1381.175913
0.074176,44,1486.8933
0.615366,40,1541.130234
0.050431,13,1542.401683
0.117104,24,1544.740279
0.398155,28,1547.579589
0.166898,15,1549.050757
0.249216,16,1550.668449
0.375158,53,1555.882848
0.205223,16,1557.440151
0.118169,20,1559.397633
0.710054,41,1563.363098
0.215696,17,1565.001514
0.371491,33,1568.201969
0.44044,28,1570.928251
0.530959,30,1573.876262
0.188414,22,1576.066864
1.895474,98,1585.65288
0.273113,24,1636.640872
0.07329,8,1637.455994
0.594892,37,1641.215107
0.259222,23,1643.620439
0.419282,38,1748.368744
0.75916,33,1751.613849
0.151884,14,1753.001626
0.102114,14,1754.390896
0.133031,16,1756.03761
0.465743,45,1760.569246
0.233791,18,1762.374572
0.142767,15,1763.848205
0.08848,19,1765.717322
0.141307,14,1767.08952
0.55329,29,1769.955097
0.012869,9,1770.854488
0.094196,13,1772.161217
0.879761,42,1776.359113
0.191585,15,1777.861892
0.169253,14,1779.272379
0.444966,33,1782.594461
0.240572,39,1786.489995
0.112185,9,1787.380156
0.13941,30,1845.448505
0.758495,92,1855.034843
0.088836,12,1856.308826
0.211462,16,1857.99196
0.686611,31,1861.217029
0.396723,31,1864.386806
0.175617,24,1973.040105
0.422556,36,1976.739687
0.506734,28,1979.603019
0.048213,10,1980.616603
0.007911,6,1981.231445
0.192905,28,1984.081373
0.254711,17,1985.790368
0.192257,17,1987.519236
0.20961,30,1990.569479
0.423183,26,1993.216192
0.313235,21,1995.372648
0.425056,21,1997.514436
0.332981,19,1999.470727
0.155375,14,2000.90556
0.464247,27,2055.54976
0.075365,9,2056.439298
0.468236,50,2061.356407
0.224065,17,2063.064589
0.259763,16,2064.701491
0.024034,13,2066.019717
0.01164,10,2066.995661
0.109848,60,2072.924062
0.059166,9,2073.820456
0.110035,34,2077.199558
0.101904,15,2078.670398
0.314253,30,2081.623232
0.310389,64,2166.380111
0.305056,20,2168.357695
0.303905,43,2172.646791
0.498635,37,2176.299276
0.582317,43,2180.525203
0.359722,25,2183.019175
0.449632,23,2234.018103
0.746317,36,2237.527081
0.160067,21,2239.646684
0.013894,10,2240.627381
0.251982,16,2242.164902
0.603424,44,2246.682965
0.757072,61,2252.521525
0.217207,34,2255.788203
0.10889,51,2260.664085
0.768644,43,2264.834374
0.671598,42,2268.890146
0.380434,31,2271.871013
0.115336,12,2273.048481
0.037793,12,2274.237061
0.415937,29,2377.851373
0.199821,28,2380.584497
0.532727,39,2433.930841
0.470374,29,2436.696805
0.448621,37,2440.216503
0.847348,45,2444.508684
0.524092,47,2448.958044
0.428004,30,2451.823271
0.553106,31,2454.744216
0.305704,26,2457.193804
0.191415,25,2459.57153
0.776253,45,2463.878566
0.410735,61,2469.674986
0.284685,19,2471.494368
0.587159,48,2476.075336
0.320256,24,2478.441874
0.17419,21,2480.441973
0.072169,11,2529.744561
-0.004577,37,2533.326074
1.332561,90,2577.329982
0.092558,28,2580.078734
0.286906,32,2583.214281
0.273285,33,2586.447663
0.049893,10,2587.414516
0.62649,37,2591.037582
0.211417,28,2593.764443
0.39993,23,2595.992403
0.241694,18,2597.717979
0.673195,33,2600.88731
0.227155,22,2602.994896
0.480529,31,2605.990052
0.327356,29,2608.824909
0.425998,27,2611.439563
0.312789,20,2613.369114
0.127339,13,2664.244207
0.241038,22,2666.362042
0.290899,41,2670.316248
0.256179,15,2671.75629
0.809108,62,2677.757684
0.79101,61,2728.347422
0.585701,35,2731.708705
0.172004,17,2733.332237
0.305284,26,2735.838398
0.265465,31,2738.80421
0.05161,8,2739.592346
1.082987,68,2746.322196
0.609022,32,2749.386813
0.112127,10,2750.349841
0.665948,44,2754.655106
0.422004,31,2757.655739
0.478826,30,2808.325017
0.378937,26,2810.818239
0.234945,24,2813.130004
0.448486,28,2815.840213
0.237477,57,2821.34941
0.61169,30,2824.229724
2.507563,173,2864.19661
0.495448,41,2868.152878
0.863582,41,2872.111341
1.32122,64,2878.298152
0.263695,35,2927.961482
0.175566,15,2929.408072
-0.491048,114,2940.285508
0.542381,36,2943.72373
0.56673,47,2948.20149
0.210476,26,2950.653268
0.611098,86,2958.944882
0.670905,87,2997.970754
0.347795,33,3001.116064
0.39548,26,3003.587278
0.756771,56,3055.051069
0.764728,45,3059.391284
0.08509,12,3060.541398
0.683367,59,3066.206401
0.358132,47,3070.71261
0.779923,51,3075.62612
0.204692,18,3077.35662
0.609083,33,3080.529224
0.842107,72,3087.431504
0.622945,44,3091.639803
0.925449,86,3180.661902
0.316534,32,3183.727863
0.8819,49,3188.425052
0.289012,43,3192.526135
0.571387,34,3195.728237
0.681059,70,3202.308208
0.410928,27,3204.841806
0.769648,46,3209.172023
0.471228,34,3212.36665
0.034925,9,3213.207426
0.398527,28,3215.833559
0.22714,21,3217.80476
0.496482,33,3220.89321
0.9189,65,3227.085819
0.17078,19,3228.902991
0.369497,69,3282.692071
1.053714,55,3372.695385
2.951111,232,3395.075798
0.522428,45,3399.392154
0.229013,17,3401.028368
0.718046,68,3407.57356
1.7624,99,3467.083035
0.632707,36,3470.540828
0.337621,43,3474.666067
0.559629,27,3477.268085
0.416045,26,3479.774117
0.252683,27,3574.226393
0.621805,35,3577.606539
0.813116,66,3583.964541
0.509304,29,3586.776859
2.305411,160,3646.899353
0.243578,16,3648.447226
0.541342,50,3653.26344
0.660895,33,3656.434272
0.764511,37,3659.999014
0.539281,41,3663.962183
0.920034,40,3667.801233
1.305858,101,3766.361267
0.760091,109,3776.984751
1.07952,73,3784.02193
0.612189,35,3836.48457
1.143246,100,3846.180157
0.958978,63,3852.290372
1.199823,67,3858.789917
