#{"t_start": 1634806411.8028665, "env_id": "A1GymEnv-v0"}
r,l,t
-0.033343,12,7.976425
-0.139637,17,9.585264
-0.120961,10,10.531116
-0.13039,30,13.380991
-0.150097,18,15.092238
-0.089322,13,16.332833
-0.271209,26,18.799611
0.298055,36,22.225007
-0.062595,7,22.893179
-0.017091,19,24.693787
-0.079461,42,28.678952
-0.11168,10,29.618301
-0.04378,36,33.041169
-0.087853,36,36.456302
0.067711,13,37.692756
0.198062,26,40.195459
-0.208416,28,42.848388
-0.0449,41,46.769706
-0.165851,14,48.101114
-0.085401,12,49.24507
0.046912,36,52.670002
-0.393331,39,103.573973
0.335098,34,106.860787
-0.136374,11,107.910131
0.090293,34,111.208601
-0.286789,32,212.067417
-0.105162,18,213.747333
-0.091761,26,216.178643
-0.133888,30,218.978183
-0.048595,33,222.049039
0.167669,15,223.454959
0.01907,39,227.081823
0.044278,19,228.909268
0.151741,42,232.83061
-0.150786,21,234.812906
-0.124796,27,237.343358
-0.112006,17,238.93573
-0.017617,17,240.526495
-0.206555,24,242.755288
-0.012317,38,246.27948
0.1705,39,298.110788
0.102279,14,299.445786
0.032306,37,302.973495
-0.280257,28,305.64387
0.00491,25,308.037508
-0.088894,19,309.862239
-0.0222,8,310.619503
-0.03657,6,311.194031
-0.152939,19,312.99764
-0.193145,23,315.193118
0.018971,19,317.01922
-0.015421,43,419.591154
-0.191521,38,423.230052
-0.031204,10,424.189324
-0.067086,7,424.847839
-0.135184,25,427.241947
0.007499,21,429.246151
-0.077565,8,429.999811
0.094813,24,432.293993
-0.082936,14,433.62695
0.013769,29,436.387038
-0.123208,15,437.818505
-0.018025,11,438.866323
0.127181,16,440.403153
0.149496,11,441.461276
0.040705,20,443.383357
-0.077379,15,490.797886
0.019459,11,491.849676
0.062697,20,493.753102
0.043553,12,494.895424
-0.196349,23,497.09468
0.187971,21,499.102353
0.171676,46,503.504148
0.012443,21,505.507893
0.002923,16,507.038274
0.201153,33,510.184015
0.012205,16,511.709999
0.050393,16,513.239977
-0.146329,18,514.947762
-0.079892,19,516.768857
-0.123898,24,519.064768
-0.023944,29,521.848032
-0.07708,19,619.238393
-0.063889,13,620.446076
0.012069,10,621.385012
0.258709,76,628.616621
0.107849,22,630.721597
0.097369,17,632.331036
-0.034514,13,633.578277
0.204833,22,682.141695
