#{"t_start": 1634806411.5347767, "env_id": "A1GymEnv-v0"}
r,l,t
0.025983,12,8.233597
-0.120675,13,9.464342
-0.266449,31,12.402869
0.099983,37,15.924317
-0.203959,33,19.055665
-0.123504,17,20.678041
-0.103499,18,22.389221
-0.114426,19,24.19861
-0.030045,8,24.950063
-0.097882,10,25.906079
-0.075093,23,28.081418
-0.096209,8,28.841968
-0.049398,33,31.96365
-0.057805,22,34.058649
-0.081294,9,34.914081
-0.22181,31,37.851306
-0.190169,18,39.598408
-0.044485,64,45.697613
-0.059241,7,46.363894
-0.18984,39,50.07857
-0.038338,14,51.405472
-0.309784,27,53.973132
-0.2806,20,103.054052
0.006665,15,104.503542
-0.170969,19,106.355168
-0.020133,7,107.023006
0.396468,57,112.523279
-0.092977,23,212.512366
0.010883,35,215.777233
-0.0475,17,217.360329
-0.028251,19,219.140552
-0.055816,40,222.872046
-0.042635,12,223.986817
-0.27422,21,225.945272
0.171339,48,230.462049
0.073691,41,234.318639
-0.069796,20,236.187485
-0.05052,20,238.074723
-0.213502,24,240.314472
-0.232789,24,242.547214
-0.134225,22,244.586576
-0.00259,13,245.793501
-0.10026,15,247.189669
-0.062808,14,248.488201
-0.044767,18,298.365948
0.029086,14,299.703111
-0.023521,11,300.75838
0.159529,54,305.899518
0.01769,25,308.293739
-0.039191,9,309.154861
-0.007009,25,311.54629
-0.057413,19,313.350615
-0.170546,43,317.468997
0.090556,31,418.892531
-0.016264,11,419.943546
0.001573,56,425.298946
0.230679,34,428.551476
-0.027299,44,432.743565
-0.042667,14,434.075273
-0.002616,16,435.598926
-0.070882,21,437.594923
-0.243225,43,441.717965
-0.212931,21,443.735532
0.078083,14,491.054829
0.103832,14,492.388052
0.208994,16,493.913001
0.069586,15,495.340451
0.11111,14,496.680448
0.176089,32,499.741697
0.020896,15,501.177022
0.059735,14,502.512491
0.206438,22,504.621764
0.213651,28,507.294964
-0.060908,22,509.390993
0.000458,39,513.114747
0.015618,26,515.589765
-0.094596,13,516.834511
0.067383,16,518.365601
