#{"t_start": 1634806412.757716, "env_id": "A1GymEnv-v0"}
r,l,t
-0.123821,17,7.537932
-0.205409,14,8.853427
-0.053608,17,10.464073
-0.381487,34,13.702479
-0.24175,18,15.417464
-0.076576,8,16.178931
0.066123,16,17.693449
-0.131246,16,19.215833
0.074144,37,22.738869
-0.132635,20,24.636563
0.011834,28,27.292734
-0.116772,15,28.702612
-0.065941,30,31.556537
-0.119916,14,32.88458
-0.034449,33,36.008479
-0.093503,14,37.36466
-0.180706,26,39.857256
-0.095516,12,40.993853
0.071915,15,42.414667
-0.010042,15,43.8563
-0.164771,20,45.758009
-0.161892,32,48.809996
-0.016479,28,51.467313
-0.14143,17,53.080956
0.212357,36,103.722359
0.134883,49,108.446462
0.064849,38,112.11
0.003307,10,210.873474
0.10332,10,211.799607
0.016867,16,213.300166
-0.070874,26,215.72538
-0.055796,17,217.310471
0.404157,63,223.188264
-0.118656,16,224.676826
-0.112826,8,225.418418
-0.019296,8,226.164757
-0.167438,20,228.082806
-0.077066,15,229.476405
0.028092,22,231.537368
0.013608,11,232.575056
-0.148039,14,233.896631
-0.11456,16,235.386001
-0.117134,29,238.114901
-0.254449,29,240.816238
-0.019143,25,243.137852
0.194263,43,247.129768
-0.119263,16,296.80761
0.026898,13,298.052893
0.011994,23,300.251628
-0.058908,34,303.485515
-0.027874,10,304.444177
0.071868,10,305.391618
0.012096,10,306.354791
0.462535,42,310.373062
0.134226,31,313.323897
0.068931,15,314.75917
-0.313723,55,418.482703
0.126009,18,420.207489
0.01103,27,422.796832
-0.003257,26,425.274883
-0.021716,17,426.895443
-0.100107,29,429.660269
-0.105437,22,431.756505
0.086366,23,433.949687
0.104176,74,441.026959
-0.185947,30,489.880819
0.012402,18,491.595383
0.046543,16,493.120992
-0.091071,10,494.072106
0.01062,13,495.316617
0.142967,19,497.137651
-0.008438,7,497.806102
0.5401,29,500.573341
0.069596,19,502.394423
0.119204,27,504.973055
-0.201963,41,508.890036
-0.082385,23,511.081338
0.058875,24,513.367297
-0.003085,24,515.661174
-0.061744,13,516.904304
0.092976,18,518.632952
0.068912,9,519.492394
-0.174241,71,621.789678
0.007026,17,623.402202
-0.034276,20,625.310585
-0.043588,39,629.040943
-0.060918,10,629.993451
-0.002554,13,631.225262
0.151405,23,633.423106
0.031131,27,682.446671
-0.171099,20,684.320503
0.042316,11,685.353528
0.01071,10,686.286231
0.441746,49,690.869934
0.0383,10,691.807297
0.056333,9,692.652172
0.121952,13,693.869206
-0.112561,18,695.553296
-0.007477,19,697.323085
-0.06539,21,699.289067
-0.313525,36,702.667219
0.177271,17,704.277347
0.024383,16,705.778988
0.122643,22,707.843519
-0.039751,19,709.615669
0.073021,16,711.113226
0.103691,29,713.826507
0.08982,12,714.947851
0.051269,84,779.198765
0.156959,16,780.732816
-0.102748,37,784.27774
0.059972,21,832.330583
-0.0507,9,833.175773
0.01034,20,835.066869
-0.046209,45,839.359571
0.236136,15,840.765294
0.109927,17,842.379748
0.37666,66,848.784524
0.2281,16,850.313584
0.066957,16,851.830838
0.165196,22,853.908064
0.156918,23,856.089833
0.114278,15,857.507054
0.043182,19,859.286628
0.071997,11,860.316775
0.089714,28,862.994418
0.064754,15,864.470301
0.025792,22,866.551303
0.120732,14,867.872917
0.110699,13,869.085935
0.09763,21,871.057148
-0.023807,11,872.095264
0.021382,31,875.042404
0.020595,16,876.547316
0.084905,11,877.627368
0.185583,16,879.16863
0.053456,9,931.95883
0.069939,12,933.118919
0.134616,11,934.18106
0.101739,24,936.544756
0.252591,26,939.85372
-0.031223,19,941.71684
0.007942,9,942.584439
0.27904,22,944.743011
0.312941,38,948.468811
-0.023078,6,949.057317
0.11448,14,950.428214
0.140951,22,952.552406
0.058516,22,954.660728
0.173758,36,958.17901
0.015853,11,959.243958
0.590929,46,963.703003
0.04417,11,964.775985
0.091151,10,965.740511
0.045906,9,966.610333
0.080743,30,969.515624
-0.043146,10,970.48666
0.138887,18,972.233418
0.035712,10,973.203303
0.160365,31,976.173478
0.197308,31,979.10872
-0.018552,26,981.632035
0.008162,16,1032.078936
0.021285,14,1033.440853
-0.024364,13,1034.709166
0.195092,36,1038.186597
0.087486,15,1039.628507
0.15008,23,1041.869565
0.525431,30,1044.766959
0.150677,25,1047.924006
0.13538,11,1048.981183
0.061589,8,1049.757924
0.123287,14,1051.143055
0.472218,36,1054.612707
0.175838,17,1056.252695
0.22829,28,1058.965419
0.108487,14,1060.347793
-0.034577,11,1061.434406
0.030684,8,1062.215158
0.018336,17,1063.878814
0.017445,23,1066.120336
0.469473,31,1069.135033
0.241474,46,1073.606751
0.101304,15,1075.070366
0.109044,19,1076.921555
0.386966,30,1079.886219
0.379352,43,1133.072371
0.231295,19,1134.943868
0.306154,24,1137.409229
0.447632,49,1142.281669
0.166459,15,1143.772137
0.100167,13,1145.011629
0.027176,21,1147.027343
0.051899,21,1149.127246
0.148916,25,1151.623405
0.404829,48,1156.269168
0.012108,12,1157.440291
0.070482,25,1160.517153
0.003918,26,1163.10497
0.490647,69,1169.86942
0.394554,28,1172.553576
0.043336,21,1174.572792
0.420349,39,1178.309722
-0.138473,33,1234.185136
0.1723,25,1236.655029
0.324607,18,1238.460482
0.100416,12,1239.6317
0.079661,20,1241.576305
0.259746,21,1243.613496
0.171464,15,1245.072472
0.12413,18,1246.835557
0.126281,15,1248.297805
0.202226,17,1249.948642
0.050154,16,1251.507772
0.044134,11,1252.579669
0.589433,56,1257.957617
0.113474,12,1259.112747
0.100893,35,1262.504081
0.091209,24,1264.952306
0.179193,26,1267.585842
0.067607,39,1271.442327
0.595619,30,1275.244704
0.127553,12,1276.408004
0.241007,22,1278.636059
0.479702,28,1281.389864
0.083788,9,1282.309267
0.233735,24,1284.751986
0.390753,39,1337.763173
0.480958,29,1340.586312
0.092336,9,1341.463141
0.33635,24,1343.79251
0.229087,26,1346.354804
0.283687,25,1348.778558
0.393713,26,1351.340477
0.146192,14,1352.688941
0.129489,13,1353.943059
0.213817,31,1356.985055
0.325564,37,1360.612313
0.452952,25,1363.073145
0.134381,19,1364.896873
0.203631,28,1367.611939
0.257006,28,1370.360243
0.109768,12,1371.520407
0.21999,45,1375.879577
0.152992,29,1378.690443
0.353733,23,1380.915495
0.17341,14,1382.268178
0.093135,29,1536.822202
0.359194,38,1540.588027
-0.031311,15,1542.044484
0.463478,84,1550.438656
0.363713,28,1553.190084
0.029687,8,1553.965817
0.180636,20,1555.911277
0.084838,30,1558.833236
0.490491,40,1562.704742
0.168575,17,1564.345949
0.133489,10,1565.31916
0.176417,14,1566.675175
0.278205,26,1569.210755
0.280586,26,1571.758743
0.321636,35,1575.236114
0.232258,19,1577.146403
0.175953,26,1579.669528
-0.032545,14,1581.028286
0.556411,41,1584.995187
0.269666,20,1635.622464
0.167833,17,1637.345632
0.517331,34,1640.904832
0.167606,13,1642.190274
0.175201,26,1644.725898
0.106737,11,1746.840629
0.071588,22,1748.993882
0.077386,18,1750.780013
0.791471,36,1754.409604
0.439779,29,1757.373554
0.281645,19,1759.233908
0.362117,26,1761.834596
0.358309,49,1766.660277
0.24723,22,1768.822362
0.126711,14,1770.227811
0.625407,81,1778.344664
0.148149,12,1779.542396
0.652079,47,1784.277406
0.26521,28,1842.097762
0.219903,15,1843.617919
0.422475,32,1846.825947
0.389456,69,1854.121989
0.254399,26,1856.871821
0.087925,16,1858.541693
0.067952,9,1859.476062
-0.004632,6,1860.096506
0.489656,47,1971.083745
0.120237,14,1972.558201
0.493706,59,1978.58167
0.207614,14,1980.006796
0.206928,20,1982.041879
0.10952,10,1983.0588
0.199772,16,1984.662407
0.412185,40,1988.728084
0.096239,40,1992.81231
0.217183,15,1994.350707
0.092952,13,1995.678886
0.521533,34,1999.174904
0.271741,18,2052.934945
0.23809,23,2055.205828
0.140013,15,2056.67685
0.230152,23,2058.933017
0.557688,28,2061.728186
0.157468,28,2064.589545
0.217893,18,2066.348359
0.368722,29,2069.221231
0.472054,41,2073.298758
0.053781,8,2074.090006
-0.067533,26,2076.65404
0.436226,26,2079.199478
0.32925,21,2081.389145
0.382888,29,2084.336735
0.170828,20,2164.560887
0.152995,12,2165.726263
0.207361,15,2167.212447
0.758893,51,2172.300473
0.079661,19,2174.182061
0.079134,10,2175.161477
0.015333,20,2177.11998
0.202093,37,2180.81585
0.22337,29,2232.396177
0.250019,17,2234.047839
0.337401,30,2237.020728
0.753343,54,2242.400611
0.307601,25,2244.961181
0.803994,40,2248.81059
0.09791,21,2250.800205
0.33487,22,2252.900824
0.379279,34,2256.175605
0.097582,73,2263.211061
0.34804,41,2267.172301
1.345469,78,2375.536671
0.391842,20,2377.490217
0.504347,82,2434.978763
0.409038,60,2440.697246
0.575092,36,2444.116204
0.475684,35,2447.433266
0.123468,10,2448.377045
0.397668,25,2450.769242
0.321311,22,2452.83825
0.081341,10,2453.788912
0.259195,16,2455.300251
0.293431,19,2457.105372
0.64276,33,2460.245174
0.35009,23,2462.448831
0.233302,15,2463.882281
0.239713,25,2466.255059
0.818354,52,2471.214057
0.669418,55,2476.529712
0.249772,22,2478.633245
0.067073,10,2479.580051
0.410264,64,2569.332941
0.57175,73,2576.384368
0.222044,18,2578.168268
0.009259,16,2579.727042
0.540817,27,2582.388268
0.177803,13,2583.641924
0.479495,37,2587.288598
0.604641,77,2594.753747
0.414473,24,2597.055648
1.06207,61,2602.913681
0.250459,17,2604.558338
0.660118,45,2608.939261
0.357408,25,2611.363571
0.831967,103,2670.90102
0.690115,75,2722.868419
0.243646,16,2724.413444
0.417867,23,2726.627346
0.418942,29,2729.414114
0.192539,15,2730.846805
0.245917,29,2733.630737
1.28075,111,2744.50747
0.475679,30,2747.372891
0.208245,31,2750.362565
0.242791,16,2751.941164
0.709829,44,2756.227148
0.094727,12,2805.160962
0.140115,10,2806.129454
0.39329,32,2809.196167
0.29766,18,2810.922936
1.285788,95,2820.112132
0.638116,51,2825.028254
0.650957,40,2828.902417
0.297137,21,2854.141261
0.570823,39,2857.924212
0.981937,57,2863.446555
0.733687,53,2868.554294
1.244315,125,2926.924456
0.983829,94,2935.869079
0.418813,30,2938.759496
0.253966,19,2940.579274
0.609069,70,2947.242337
0.274384,25,2949.598701
0.30803,25,2951.996804
0.340933,22,2954.138878
1.089855,64,2960.30917
0.804602,54,2996.164175
0.391245,101,3051.887137
0.276268,65,3058.15432
0.478966,27,3060.738685
0.88392,65,3066.977823
0.141463,13,3068.230103
0.279442,19,3070.049484
1.086985,80,3077.754175
0.861673,58,3083.316283
0.145097,18,3085.041971
1.034637,81,3092.804888
0.345337,28,3095.513711
1.038521,100,3185.846446
0.412983,29,3188.605409
0.57118,36,3192.035397
0.880174,48,3196.541203
0.412547,24,3198.800755
0.650392,45,3203.033916
0.875782,59,3208.58932
0.228922,15,3210.000086
0.229746,28,3212.623011
0.564541,30,3215.434876
0.570042,33,3218.525138
0.940399,39,3222.209633
0.624856,78,3276.919243
0.567926,35,3280.226975
1.246883,92,3373.779332
0.457475,47,3378.320028
0.709715,76,3385.650746
0.200015,33,3388.829748
1.04679,76,3396.138159
0.024205,7,3396.810292
0.972428,58,3402.386074
1.002877,68,3458.863471
1.405446,83,3466.901785
1.042564,67,3473.331869
0.445658,29,3476.132852
0.525663,39,3571.739659
0.918299,65,3578.000558
0.891974,84,3586.116811
0.85169,105,3596.095555
0.316179,19,3597.896559
0.292887,20,3644.695166
0.206911,20,3646.633702
1.87259,97,3655.962402
0.260872,19,3657.797221
0.436522,38,3661.45298
0.349889,20,3663.393253
2.030594,141,3765.792173
1.732219,130,3778.437604
1.303612,67,3833.987192
0.449723,35,3837.389055
1.580774,110,3848.064728
0.176064,19,3849.899022
0.241388,16,3851.433084
1.106122,62,3857.45437
0.251047,20,3859.382013
0.194243,19,3861.214379
0.782866,76,3868.576743
0.661409,46,3873.02743
0.51222,30,3969.788782
0.456127,27,3972.330906
1.406533,145,4033.670925
5.249167,347,4067.070459
0.924864,54,4120.139233
0.941673,57,4219.773295
1.470082,76,4227.157418
2.338815,179,4244.641022
0.755561,83,4252.774368
0.238659,14,4254.11726
1.195144,52,4259.131629
0.375262,39,4262.974684
0.656966,123,4321.626276
0.743371,67,4422.163296
0.871794,61,4428.072309
1.401834,213,4448.704997
1.029466,95,4506.146598
1.395103,96,4515.497778
1.09034,61,4521.41739
1.781603,105,4629.531812
0.940053,73,4636.816238
0.981448,60,4642.647017
1.478811,97,4701.017632
1.369322,72,4707.99157
4.156161,269,4734.223313
0.334816,28,4825.740942
0.81585,48,4830.609051
0.231968,16,4832.18708
0.933812,65,4888.405307
1.192466,71,4895.575544
0.87487,48,4900.189666
0.426318,30,4903.097072
1.519626,88,4911.617633
2.334623,190,4930.503314
2.428702,127,5085.521594
1.262306,99,5095.148958
2.033979,108,5105.529236
0.322859,23,5107.773655
1.002007,50,5112.614282
0.546057,30,5115.525461
1.102684,54,5120.758954
0.915758,89,5129.394135
3.688481,246,5256.353078
0.561093,28,5259.055416
0.187046,14,5260.409972
0.658532,34,5263.700015
2.427098,127,5276.401148
1.716721,111,5337.693738
0.556235,30,5340.625866
0.610787,38,5344.344996
0.405371,22,5346.477092
0.066545,7,5347.157891
2.225321,119,5423.959555
1.553498,103,5433.731588
7.781576,504,5592.528264
3.35965,175,5655.677886
2.016387,116,5666.951025
2.803982,179,5684.479832
2.648694,196,5793.069719
1.150493,88,5847.424436
8.657095,450,5939.813054
0.41736,27,6036.165219
8.122147,545,6138.025035
0.623951,40,6141.917887
2.678542,165,6251.143755
2.463029,181,6268.391546
2.039715,132,6328.63219
0.433207,22,6330.794636
1.744363,114,6341.708719
4.157224,221,6446.43422
7.342661,380,6530.466041
0.577808,37,6534.04873
5.093876,244,6691.598561
