#{"t_start": 1634806412.623719, "env_id": "A1GymEnv-v0"}
r,l,t
0.054771,32,9.07664
-0.080015,11,10.121419
-0.124512,36,13.543758
-0.064869,28,16.211898
-0.188433,18,17.916449
-0.215473,43,22.008363
-0.051608,8,22.771506
-0.092797,21,24.764784
-0.143927,19,26.557031
0.021391,8,27.323426
-0.174675,16,28.830174
-0.111247,12,29.970572
-0.196638,17,31.592775
-0.021416,35,34.910378
-0.149742,21,36.90717
-0.078873,9,37.787586
0.046374,42,41.778518
0.038105,36,45.221096
-0.133812,23,47.410094
-0.050575,35,50.739947
-0.039964,18,52.450889
-0.078831,20,54.355738
-0.039634,7,102.203846
0.00697,20,104.144794
-0.209251,23,106.35925
0.064649,22,108.476409
-0.224688,40,112.335428
-0.180301,17,211.743212
0.098785,13,212.959236
0.057061,24,215.202839
-0.066592,25,217.534269
-0.264948,26,219.956533
-0.093001,16,221.453578
-0.056242,12,222.575158
-0.153252,14,223.875847
-0.212334,24,226.104804
-0.029294,19,227.934045
-0.178953,18,229.603925
0.139053,20,231.481161
0.146668,41,235.328263
-0.119917,16,236.843607
0.411287,31,239.739136
0.090283,45,243.91658
-0.039148,32,246.884835
-0.161319,21,297.032813
0.249893,37,300.568677
-0.075015,13,301.803877
-0.089633,18,303.520847
0.079376,45,307.820828
0.052394,42,311.830423
-0.020226,12,312.976746
0.137476,11,314.024662
0.069193,12,315.175471
0.041492,15,316.614558
0.062033,27,417.654921
0.117031,50,422.444428
0.274001,21,424.445114
-0.049195,9,425.308632
0.074893,16,426.836004
-0.066454,9,427.692516
-0.023766,16,429.211013
-0.22046,28,431.884627
-0.228651,20,433.791654
0.038853,17,435.408241
-0.09733,13,436.644965
-0.342925,32,439.714522
0.071326,27,442.305346
0.034069,31,491.24706
0.09193,10,492.204466
0.025859,12,493.346425
-0.0841,33,496.497668
0.154181,28,499.176446
0.21009,20,501.081393
-0.036985,12,502.233628
-0.021315,16,503.770064
-0.141173,12,504.910681
-0.153889,26,507.391962
0.164499,16,508.918867
0.031708,13,510.155726
0.12897,47,514.640496
-0.059901,11,515.693436
0.115881,46,520.101305
0.053847,19,617.51419
0.214093,51,622.290243
0.279187,36,625.726376
0.230248,36,629.168742
-0.009849,13,630.405817
