#{"t_start": 1634806410.8655837, "env_id": "A1GymEnv-v0"}
r,l,t
-0.163713,26,10.200948
-0.073186,15,11.622023
-0.059524,7,12.280964
-0.162255,21,14.278458
-0.242609,15,15.706486
0.001593,33,18.848193
-0.161799,18,20.551564
-0.260311,21,22.551833
-0.113953,17,24.176504
-0.133922,11,25.216354
-0.059142,22,27.301856
-0.101679,25,29.672115
-0.250325,20,31.563363
-0.146822,18,33.280823
-0.20839,21,35.275041
-0.119096,18,36.977476
-0.008679,29,39.765256
-0.248681,29,42.522675
0.062633,25,44.915057
-0.169388,22,47.005384
-0.118977,14,48.33289
-0.343986,33,51.480151
-0.076135,43,55.563437
-0.209108,30,105.634995
-0.044031,21,107.664678
-0.038272,10,108.618203
0.288908,59,114.310184
-0.129322,37,215.579496
-0.069279,16,217.077048
-0.056473,16,218.565
-0.102779,21,220.532901
-0.302692,67,226.771094
0.004687,12,227.884673
-0.211011,48,232.412489
0.001579,14,233.730325
-0.133265,28,236.363768
-0.081303,29,239.087007
-0.250696,16,240.58287
-0.079263,21,242.540293
-0.074044,15,243.933318
-0.100749,23,246.064947
-0.192628,30,248.851657
-0.094782,8,249.590823
0.045717,21,299.770075
0.063031,23,301.97002
0.087023,33,305.111689
-0.025038,39,308.839015
-0.026207,12,309.98858
-0.06547,20,311.901744
0.094067,11,312.951603
-0.113276,25,315.330304
-0.014659,33,318.494002
-0.107404,13,418.197258
-0.015125,11,419.241552
0.173939,42,423.268557
0.010715,14,424.611188
-0.056931,9,425.45957
-0.065818,18,427.185969
0.180288,21,429.192769
0.050907,16,430.712094
-0.112199,27,433.289834
-0.003107,10,434.241438
0.08493,16,435.766159
-0.465542,35,439.095803
0.008988,11,440.149662
0.063353,10,441.112474
-0.186891,16,442.646129
-0.101121,28,491.314646
0.022125,24,493.603437
-0.115814,17,495.222439
-0.058755,14,496.558461
0.117997,14,497.897153
0.06963,13,499.144142
-0.000551,41,503.056155
-0.129968,27,505.648878
0.039632,15,507.077871
0.046012,16,508.599631
-0.023767,18,510.317367
0.022427,35,513.659238
0.074726,13,514.902468
0.035566,22,516.995931
-0.153682,21,519.006068
0.109521,18,520.737118
0.360361,32,619.38768
0.067541,27,621.908417
0.004915,12,623.034763
-0.035229,7,623.698643
0.156797,28,626.365545
0.00855,17,627.992655
-0.074454,21,629.994532
0.354841,51,634.854502
0.016092,13,682.559347
-0.204362,36,685.948447
0.039632,12,687.07749
-0.052242,15,688.473651
0.026111,9,689.322709
-0.013365,23,691.477188
0.041575,45,695.686291
