#{"t_start": 1636082595.740473, "env_id": "A1GymEnv-v0"}
r,l,t
-0.242797,22,11.871873
0.023714,22,17.094415
-0.108481,37,25.638619
-0.273034,44,35.6436
-0.336554,49,46.941044
-0.11209,37,55.303846
0.115038,40,65.399839
-0.405204,41,75.363263
0.411017,33,83.832886
-0.352479,40,95.208615
-0.132111,20,100.223766
0.085773,70,118.129323
0.03719,11,121.087949
0.111884,50,147.763184
0.271704,31,155.117821
-0.038533,21,160.593697
-0.02501,24,166.462224
-0.266768,27,173.247565
0.207391,19,253.393827
-0.149105,41,262.859505
0.144269,24,268.627567
0.024372,42,280.029418
-0.043821,20,284.849709
0.102431,17,289.09242
-0.060426,20,294.428666
0.322741,60,310.347747
-0.152955,43,320.536395
-0.184618,101,346.09743
0.303848,51,382.528207
0.059881,58,396.908772
0.166984,25,402.944942
0.49405,47,413.875334
-0.021342,57,427.196317
-0.088423,29,518.973775
0.045091,43,529.678009
-0.098957,27,535.964595
0.329921,55,551.035561
-0.356537,23,556.361741
0.055176,13,559.415632
-0.161517,48,571.93987
-0.033398,37,581.36583
-0.032844,25,600.853231
-0.169159,17,604.771737
0.248656,31,612.469578
0.014621,39,621.687309
0.042396,34,629.903631
0.025624,26,637.686789
-0.093545,39,647.611705
0.008007,18,652.038592
0.102082,56,665.905183
0.099841,13,669.252169
0.162924,30,676.305973
-0.013092,19,680.947908
0.402398,53,767.349545
0.086519,30,774.79439
-0.255157,29,781.941131
0.017938,40,791.725656
0.01427,38,819.737593
0.143364,14,823.256502
0.101542,44,836.479419
0.096204,19,841.427196
0.088456,15,845.266989
0.639416,43,856.247227
0.009237,19,862.426814
0.146124,17,869.267128
0.166385,22,875.550708
0.206975,17,879.617853
0.22443,42,892.824157
0.085229,14,896.808052
0.044886,16,901.310539
-0.074303,22,907.486738
-0.050382,22,912.648233
0.286016,29,919.893033
-0.057023,14,925.138596
0.15518,37,940.555697
-0.037715,49,956.162284
0.176865,35,965.1559
0.067486,16,983.540667
0.275007,30,991.790825
-0.022509,22,997.706892
0.33667,37,1008.079085
0.180386,55,1022.742948
0.02736,24,1029.278289
-0.018237,21,1034.553281
0.001816,27,1041.581072
0.049747,17,1046.192456
0.031877,27,1053.386606
0.080898,18,1058.931192
0.091576,39,1069.987305
0.096467,15,1074.612018
0.142244,17,1081.641733
0.219242,23,1087.816336
0.484071,60,1106.114604
-0.045544,27,1114.804529
0.069121,16,1119.995862
0.139407,19,1125.442941
0.202689,20,1145.670478
0.099105,15,1149.711272
0.076328,13,1152.744227
0.127362,22,1160.803959
0.084791,23,1167.211468
0.106637,23,1173.228675
0.100356,22,1179.66902
0.180279,17,1185.392621
0.000423,15,1194.058045
0.132775,40,1211.482427
0.091794,19,1217.900277
0.263209,34,1225.990561
0.179042,14,1229.553273
0.004853,36,1250.132067
0.046433,13,1254.751822
-0.030782,20,1263.617725
0.103439,15,1270.9216
0.477113,28,1277.591512
0.089817,15,1283.190684
-0.034375,17,1287.535506
0.20697,53,1300.987716
0.286816,25,1307.064487
0.277096,68,1342.095464
0.293598,40,1351.483331
0.029301,17,1355.366219
0.056123,15,1358.786887
0.013206,9,1360.862589
0.0217,11,1363.380932
0.136424,14,1366.630832
0.09971,13,1369.5988
0.341399,31,1379.655601
0.094351,20,1384.378383
0.10273,12,1388.316105
0.136696,17,1392.382912
0.142642,17,1396.238121
0.152772,17,1400.609785
-0.025658,15,1404.061795
0.165293,15,1407.516073
0.097937,12,1410.604343
0.319233,32,1419.902126
0.296058,24,1427.107444
0.467261,57,1441.834413
0.083372,14,1446.007776
0.429977,37,1458.690557
0.446518,33,1467.947458
0.097498,19,1488.340506
0.015231,19,1493.454809
0.328377,35,1501.333304
0.25438,27,1507.630306
0.084806,14,1510.711343
0.004741,21,1515.444861
0.266516,25,1522.753969
0.40544,26,1529.167907
0.240063,28,1536.519509
0.082502,13,1540.249981
0.221291,16,1544.163491
0.136107,31,1552.596457
-0.060528,19,1558.637629
0.199387,19,1563.000236
0.133897,12,1565.749247
0.140747,13,1568.827462
0.123197,34,1576.265079
0.14075,34,1583.8043
0.268667,22,1588.560336
0.22332,17,1592.222784
0.129428,15,1595.490243
0.502035,38,1603.841453
0.050578,13,1606.722409
0.086226,30,1625.220066
0.31094,22,1630.084189
0.357125,41,1639.02424
0.082258,12,1641.657393
0.428033,51,1652.85118
0.230738,24,1658.081881
0.156701,17,1661.811662
0.080917,24,1667.137666
0.29608,17,1670.84588
0.117383,16,1674.342529
0.08763,29,1680.907005
0.293087,18,1693.035685
0.267711,17,1702.490135
0.113961,34,1713.043432
0.075323,16,1718.231106
0.217743,19,1725.427011
0.018818,9,1735.526606
-0.088173,30,1745.01089
0.30094,25,1751.815701
0.031489,23,1758.020455
0.224644,18,1762.390741
0.126005,13,1765.628919
0.267728,19,1783.223337
0.104691,16,1787.221717
0.289182,21,1792.613503
0.118724,19,1797.033232
