#{"t_start": 1636082597.890721, "env_id": "A1GymEnv-v0"}
r,l,t
-0.097117,23,10.156054
-0.157119,21,15.035623
-0.102273,14,18.274593
-0.09594,19,22.660813
-0.187039,20,27.194054
-0.07685,21,31.97719
-0.234906,40,41.177689
0.044085,22,46.230487
-0.249546,49,57.368307
-0.039867,46,69.377927
-0.264144,24,74.98316
-0.163633,15,78.831589
-0.199617,33,87.658912
0.010252,39,98.42179
-0.174011,20,103.076052
-0.03698,43,114.283394
0.022962,68,145.937984
-0.066136,42,156.263371
-0.048991,25,162.503054
0.212682,30,169.842616
-0.235241,27,252.021836
0.150025,19,256.353729
-0.02283,38,265.41
-0.028426,18,270.020396
-0.037059,10,272.928644
0.075896,25,279.380152
-0.143226,30,286.787617
-0.102044,33,295.711168
-0.317927,42,306.852494
-0.059402,35,315.214765
-0.105181,20,319.890821
0.159347,39,329.97463
-0.05891,43,340.913569
-0.211238,32,365.17544
0.088188,16,374.425343
0.209205,23,382.38982
-0.167635,29,389.623806
0.253188,27,396.024602
0.308159,53,408.584877
-0.090455,20,413.249799
-0.013221,50,424.887836
-0.011051,30,516.910182
0.097471,21,522.265945
0.153662,28,529.005781
-0.021119,26,535.039628
0.156776,86,557.351789
0.1563,31,565.586121
-0.199901,37,575.353423
0.071414,19,579.777098
-0.274394,22,598.555147
0.23584,21,603.577877
-0.028559,13,606.775001
0.121073,54,619.62989
0.187878,19,624.185991
-0.331804,44,636.822815
0.161248,14,640.248898
0.065041,16,644.091781
-0.123847,38,653.519667
0.096501,57,667.665615
0.026899,16,671.361909
0.123821,26,677.628165
0.090346,15,754.782778
0.031468,20,759.479259
0.112384,15,763.314837
0.075242,20,768.229684
-0.126777,19,772.972713
0.142971,32,780.833164
0.335043,37,789.914411
-0.063689,29,798.197311
-0.017334,16,819.583982
0.135126,15,823.348438
-0.003097,18,827.813753
-0.034425,16,834.064714
-0.177815,35,843.207562
0.217734,15,847.472675
0.215565,19,851.944693
0.20763,39,865.273319
0.130138,17,870.906035
-0.017613,11,873.489729
0.120292,17,877.612066
0.115075,21,884.576737
0.083126,37,895.288979
0.161597,65,912.672117
0.132467,51,927.587045
0.056909,11,933.551729
0.155127,19,940.732294
0.219734,18,946.046418
-0.104491,12,949.554177
0.15754,19,956.076126
0.070367,16,960.264045
0.059459,13,963.561336
0.137525,17,982.270669
0.031766,15,986.447573
0.243382,24,992.912412
-0.07354,27,1000.587534
0.171959,16,1004.864016
0.31352,27,1012.078068
0.285529,29,1019.900546
-0.08638,16,1024.337543
0.172274,24,1030.397848
0.081158,35,1039.519417
0.098976,16,1043.84812
0.11155,14,1047.58349
0.319438,20,1053.077635
0.287637,32,1062.268621
0.042474,10,1065.531401
0.148684,31,1074.591788
0.112996,15,1080.940449
-0.146931,23,1087.280011
-0.405846,38,1098.226469
0.056711,21,1105.827327
-0.032563,23,1112.744379
0.185109,29,1121.730422
0.171258,19,1126.641286
0.061652,38,1151.359761
0.050465,14,1155.647002
0.239238,22,1163.633204
-0.006762,15,1167.565883
0.270216,28,1175.756448
0.170354,18,1180.593954
0.320537,40,1201.588836
0.14542,44,1216.817761
0.134617,32,1224.171107
0.178361,21,1230.145262
0.015694,13,1241.347884
0.167531,12,1247.217899
0.148451,27,1256.465615
0.207455,20,1267.054053
0.026751,16,1271.970393
0.206194,30,1280.867037
0.113622,14,1284.339038
-0.042838,24,1291.228303
0.298064,29,1298.041318
0.105598,21,1303.128787
-0.299052,26,1310.242569
0.015329,32,1335.839642
0.114174,15,1339.341949
0.034252,11,1341.853157
0.252817,39,1351.018605
0.01986,18,1355.106302
0.303783,29,1361.794303
0.256397,22,1366.86048
0.104844,28,1375.525086
0.175488,21,1381.061447
0.855992,58,1395.982405
-0.003129,18,1400.383855
0.169215,38,1410.14302
0.169015,25,1416.992844
0.012309,16,1421.812227
0.00033,13,1425.595726
0.215854,34,1434.170274
0.205868,18,1439.08359
0.287722,30,1447.493286
-0.106671,40,1461.584309
0.15801,15,1465.317885
0.324894,27,1488.238268
0.196227,17,1492.290176
0.26811,29,1498.785085
0.12856,14,1502.265652
0.256201,27,1508.198478
0.078974,12,1510.845119
0.173543,20,1516.288653
0.46276,27,1523.409587
-0.055459,21,1528.728987
0.138624,30,1536.780674
0.145888,16,1540.717025
0.104026,18,1546.04479
0.193268,13,1549.401516
0.020988,24,1556.573958
0.103851,18,1560.706455
0.069523,18,1564.772395
0.148278,14,1568.050791
0.122516,19,1572.199095
0.324807,21,1576.894329
-0.048004,24,1582.171938
0.232752,17,1585.856323
0.376633,28,1591.894999
0.001549,19,1596.049607
0.062887,13,1598.952071
0.188195,18,1602.8867
0.244117,22,1619.668408
0.120549,36,1627.562511
0.292657,27,1633.46776
-0.017742,25,1638.926588
0.365469,31,1645.753085
0.223859,27,1651.648717
0.072153,16,1655.140769
0.230351,16,1658.644013
0.125019,19,1662.862257
0.139162,21,1667.471713
0.173288,17,1671.183809
0.170527,18,1675.151884
0.238545,41,1695.768054
0.1404,33,1707.364685
0.286787,31,1717.394706
0.363147,21,1727.044961
0.093719,19,1738.950816
0.092366,30,1747.371848
0.150672,26,1754.440458
-0.004809,20,1759.33695
-0.092805,33,1780.459768
0.178973,19,1785.184465
0.376417,33,1793.408984
0.285323,26,1799.700952
0.077241,15,1805.046643
0.32812,22,1810.196253
0.198015,15,1813.591759
0.334491,22,1819.052509
0.205118,15,1822.625182
0.109921,11,1825.075632
0.33407,21,1830.309054
0.18293,18,1836.883187
0.337998,23,1843.40224
0.19632,18,1848.101997
0.096287,15,1854.052822
0.08785,18,1859.783381
0.140325,44,1873.955532
0.061184,20,1879.750016
0.166144,17,1883.682119
0.060906,11,1886.465384
0.062596,14,1889.862095
0.369922,36,1898.617842
0.091094,12,1901.465329
0.087481,12,1904.314182
0.137122,13,1907.198017
0.213568,18,1911.658592
0.150158,14,1916.088147
0.127616,14,1933.479078
0.408346,23,1939.724616
0.186569,20,1944.482232
0.172223,17,1948.72317
0.451583,25,1956.064473
0.285603,16,1959.894719
0.263072,21,1966.653879
0.134648,20,1971.340687
0.090394,14,1974.610896
0.0659,18,1979.501089
0.17516,25,1987.076022
0.308528,23,1992.900336
0.285935,28,2000.137079
0.138075,15,2003.497736
0.154804,13,2006.401512
0.13403,19,2012.243778
0.017206,19,2017.342084
0.345094,26,2024.368545
0.404061,24,2030.495445
0.083036,18,2034.730376
0.176905,14,2038.231644
0.339049,24,2043.761243
0.09058,16,2047.791778
0.035795,9,2050.080796
0.152612,16,2054.291686
0.21204,14,2057.468465
0.377004,30,2076.578511
0.189472,24,2082.569814
0.340141,20,2087.58639
0.061085,10,2090.386341
0.46202,39,2100.966363
0.555522,37,2111.765212
0.138662,30,2118.626057
0.2378,34,2127.872508
0.246515,27,2134.479296
0.239461,21,2139.882081
0.250093,18,2145.066607
0.328121,25,2152.373421
0.244367,23,2158.458899
0.138925,17,2162.791891
0.386027,55,2178.631541
0.242497,16,2182.164907
0.177158,18,2186.400536
0.214235,15,2190.552845
0.134927,12,2193.74005
0.224712,19,2198.376672
0.095394,16,2202.035137
0.195183,23,2210.194753
0.194649,21,2227.175281
0.35137,22,2232.505074
0.422694,40,2252.793773
0.150132,30,2259.961351
