#{"t_start": 1636082596.3828802, "env_id": "A1GymEnv-v0"}
r,l,t
-0.023787,40,15.541934
-0.021858,30,22.470064
-0.279234,30,29.375606
0.034722,14,32.504137
-0.23408,46,43.089293
-0.05866,12,45.865392
-0.104264,16,49.482143
-0.261116,25,55.152063
-0.060024,26,61.271623
-0.236939,20,66.934464
-0.116639,47,78.190821
-0.206359,33,86.850971
-0.54486,33,96.174408
-0.032253,54,109.066337
-0.175763,33,118.440091
0.240964,24,125.866876
0.255767,34,147.388649
-0.009161,60,162.279252
-0.016649,26,168.531955
-0.287507,25,250.489512
-0.116677,15,253.924212
-0.019058,12,256.659515
0.076599,33,264.369552
-0.146478,21,269.576814
-0.166198,23,276.042185
-0.107774,31,283.730846
-0.18398,29,291.230419
-0.090996,18,296.022336
-0.003861,27,303.123861
-0.037839,23,309.24065
0.143573,18,313.609221
-0.218041,62,328.416991
-0.112618,23,334.73491
0.016346,32,342.898649
0.003262,44,374.796239
0.019061,15,381.059551
0.153883,16,385.402315
-0.130228,23,391.069508
0.130038,23,396.522081
0.01222,48,408.006713
0.028835,35,416.078916
0.263653,23,421.361527
0.138983,32,513.549715
-0.079855,39,523.423347
0.122253,26,529.755108
-0.02388,27,536.047783
-0.042655,64,553.241216
-0.029584,20,557.842806
-0.101645,34,566.776677
-0.037409,26,574.021362
0.171607,19,578.444955
0.028942,53,604.416231
-0.04638,26,610.879502
0.139546,14,614.217882
-0.08478,53,626.803732
-0.077908,19,631.367834
0.055281,30,640.754409
0.068367,23,646.278404
0.034738,15,649.889745
0.060089,43,660.410874
0.146032,14,663.938968
0.161939,19,668.867253
0.022116,37,677.590092
0.064994,12,680.621042
0.06909,18,758.3776
0.208763,21,763.494105
0.029055,20,768.464892
0.040925,16,772.410146
-0.132792,25,778.586015
-0.066821,33,786.654838
-0.006724,46,799.133096
0.016965,13,819.81184
0.350989,33,828.006633
-0.117501,18,834.709691
0.087036,80,855.384628
0.190011,15,859.467274
0.08286,17,866.96179
0.287011,44,879.03183
-0.160014,15,883.596229
0.010194,12,888.159994
0.034978,15,892.220546
-0.11295,38,903.028936
0.037418,18,907.76018
0.121758,26,914.40114
0.062054,42,926.306643
0.061516,11,930.216176
0.010007,15,939.00563
0.078497,12,942.148267
0.166311,33,953.463317
0.075464,13,956.729007
0.057304,18,961.37488
-0.001106,19,966.416837
0.062857,11,983.406985
0.024994,21,989.301817
0.007304,15,993.342711
-0.10645,17,997.944434
-0.067819,15,1002.291955
0.258226,49,1015.289029
0.137322,26,1022.48304
0.250321,28,1029.993858
-0.011399,12,1032.85368
-0.025498,18,1037.33143
-0.059784,8,1039.524634
0.181546,17,1044.266109
0.00305,25,1050.998593
-0.075814,27,1058.840952
0.158743,14,1062.583943
0.127119,22,1069.108325
0.202067,20,1075.219488
0.296086,27,1084.944065
0.058228,27,1093.130125
0.09621,17,1097.733296
0.139224,20,1103.214639
0.07482,27,1112.995382
-0.100349,25,1120.500859
