#{"t_start": 1636082594.546608, "env_id": "A1GymEnv-v0"}
r,l,t
-0.135947,15,10.84805
-0.17754,15,14.957859
0.077539,19,19.376095
0.008551,40,28.596928
-0.270487,25,34.256466
0.126153,62,48.539218
-0.337495,60,62.283869
-0.181038,47,74.430269
-0.184119,29,81.548994
0.023413,15,85.553152
-0.036045,33,95.071816
0.01718,35,103.716905
-0.114825,27,109.910373
-0.214206,47,123.289189
-0.323628,19,128.786566
0.011099,21,133.539244
0.293775,73,165.192324
-0.217888,21,170.272174
-0.139061,29,253.130115
0.016429,81,272.367718
0.167396,33,281.408036
0.052419,28,288.219353
-0.301924,36,297.743976
0.138262,14,301.605148
0.160805,30,309.554403
-0.268152,57,323.079826
-0.010383,66,339.652207
-0.007548,49,368.853113
0.113906,15,377.47183
-0.196408,18,384.132972
0.007614,15,388.076979
-0.05079,48,399.689774
-0.183434,16,403.553181
0.119912,15,407.264118
0.036795,45,417.597456
-0.250239,38,426.442089
-0.186403,22,516.205136
0.049444,16,520.350896
0.383242,58,534.543121
-0.051166,45,546.562035
0.039964,56,560.309207
0.016709,16,564.201586
-0.199816,42,576.006672
-0.117647,21,580.890874
-0.033469,20,585.737002
-0.032488,16,602.889947
0.19701,16,606.76259
-0.024749,31,614.314431
0.113722,21,619.341699
0.087978,23,624.769401
-0.409787,55,639.984124
-0.22591,47,651.403466
0.136794,20,656.468005
0.020303,43,667.035919
0.039466,30,674.34525
-0.122478,15,677.919346
0.056865,23,683.656978
0.167981,46,768.217514
-0.127999,19,772.906448
0.100782,24,778.856422
0.079632,27,785.471605
0.10711,61,817.555817
0.137845,19,823.918016
0.199515,17,828.038775
0.02558,15,831.814941
0.243093,55,848.653972
0.162682,34,856.84943
-0.01016,34,868.991054
0.116712,13,873.601342
-0.042708,55,889.346601
0.151168,20,894.790367
0.07154,15,899.025807
-0.05183,41,910.190969
-0.040439,28,917.281646
-0.132273,74,943.581066
0.044805,27,951.592425
0.249802,31,961.286888
0.101379,48,988.189312
0.149103,19,993.399454
-0.067367,19,998.501456
0.110792,16,1003.221365
0.089218,28,1010.863503
-0.020531,21,1016.23813
0.093863,16,1020.287846
0.146099,14,1024.479182
0.277564,17,1029.2347
-0.003974,40,1039.083424
-0.020456,12,1042.400366
0.152306,17,1046.993844
-0.023472,20,1052.468219
0.073722,13,1055.914437
-0.145905,42,1068.44144
0.074219,17,1072.920979
0.166386,22,1081.588216
0.178954,13,1085.480801
0.246628,16,1089.822911
0.005583,13,1094.056492
0.159498,21,1099.99932
-0.124202,17,1104.301069
-0.009882,13,1110.008462
-0.007024,22,1116.42601
0.087432,16,1121.759872
0.051198,16,1126.246024
0.210447,25,1148.099968
0.123845,34,1156.277498
0.221128,32,1167.564982
0.000697,31,1175.747091
0.105937,15,1180.36036
0.032074,29,1192.304074
-0.00242,16,1201.035544
0.238131,23,1210.780709
0.074822,17,1216.551641
-0.056568,13,1220.510231
0.221753,31,1227.600972
0.141467,17,1231.905836
0.203404,17,1244.898157
0.00708,27,1255.871185
-0.064777,27,1267.911263
0.042099,26,1276.495697
0.229156,19,1282.382775
0.091525,14,1286.191495
0.090497,24,1293.019745
0.334871,19,1297.909177
0.077432,17,1301.68561
0.102098,12,1304.443779
0.122814,23,1310.11546
0.193313,20,1319.064089
0.099698,25,1339.81835
0.338754,33,1347.319184
0.078023,12,1350.208786
0.172959,16,1353.992908
-0.15918,24,1359.47079
0.195834,30,1366.39548
0.078953,51,1381.021674
0.217657,20,1385.838418
0.050514,19,1391.416826
0.029898,16,1395.104743
0.193593,15,1398.547626
0.191025,19,1403.356517
0.142734,34,1411.467739
0.083516,16,1416.629071
0.182551,17,1421.013668
0.128845,20,1427.062584
-0.030901,22,1432.945928
-0.03427,27,1439.548729
0.242383,21,1445.831883
0.165868,30,1453.989741
0.097818,18,1462.219675
0.038872,13,1465.53879
0.245734,18,1485.33487
0.272854,19,1490.488302
0.158441,29,1497.729203
0.153112,13,1500.654125
0.100304,20,1505.475478
0.152977,15,1508.766775
0.203568,23,1513.827719
0.327039,22,1519.750051
0.045835,11,1522.523551
0.14597,26,1529.321563
0.128614,12,1532.394319
0.197864,21,1537.895869
0.20303,25,1544.400214
0.160254,20,1550.566865
0.050911,18,1554.603749
0.375019,35,1564.369569
0.128446,17,1568.215071
0.183504,15,1571.697186
0.003406,16,1575.182036
0.127018,34,1582.772441
0.017633,24,1587.990997
0.171247,40,1596.629776
0.235447,17,1600.381065
0.197627,30,1606.993653
0.110025,16,1622.442843
0.041075,18,1626.359409
0.180992,17,1630.066678
0.23314,19,1634.277153
0.056111,12,1636.896994
0.124307,15,1640.163906
0.239861,17,1643.910583
0.062937,16,1647.424109
0.238063,25,1652.904112
0.321628,20,1657.276021
0.274765,33,1664.496039
0.128742,18,1668.495595
0.171916,22,1673.293617
0.129912,20,1677.678885
0.068032,20,1682.284768
0.091306,14,1692.312413
0.187024,21,1703.873109
0.10992,22,1710.561273
0.248071,18,1716.308352
0.317241,22,1724.116562
0.253023,18,1737.729495
0.215442,23,1745.218018
0.2098,17,1749.76219
0.274501,20,1755.35635
0.156035,17,1759.622312
0.13743,21,1764.810405
0.195814,16,1768.942664
0.180637,29,1788.887522
0.11492,12,1792.116046
0.241639,15,1795.720453
0.237578,15,1799.066956
0.113876,15,1802.69473
0.266969,28,1811.383195
0.207253,26,1817.34769
0.07442,16,1821.261038
0.235214,21,1826.280786
0.024568,31,1833.770684
0.244247,25,1842.890125
0.221215,22,1848.534256
0.530354,46,1863.502947
0.365133,42,1877.104446
0.137928,24,1883.864454
0.006937,26,1890.169518
0.081627,14,1893.549093
0.208349,18,1897.857485
0.116062,14,1901.083703
0.219633,17,1905.350816
0.227112,38,1914.423874
0.1874,14,1918.810608
0.239532,21,1937.9985
0.075247,18,1942.872756
-0.018338,13,1946.027258
0.240026,33,1954.325311
0.208577,14,1958.746562
0.139154,19,1963.329768
0.086618,12,1967.574334
0.089699,25,1973.885543
0.190393,26,1980.280611
0.162827,12,1983.653093
0.145496,19,1989.622653
0.293859,17,1993.500885
0.382083,23,2000.137948
0.186486,22,2005.149672
0.091624,11,2007.588874
0.149855,21,2012.884608
0.055852,12,2016.728543
0.260411,21,2022.300946
0.010567,19,2027.553654
0.085771,14,2031.35001
-0.003532,20,2035.974056
0.171786,18,2040.532377
0.009006,14,2043.676127
-0.016539,30,2050.934036
0.197112,26,2057.731684
0.203666,23,2062.85838
0.122741,18,2079.343185
0.257081,23,2084.990817
0.147235,14,2088.587832
0.203983,14,2092.130042
0.159688,18,2096.81489
0.270605,21,2102.362089
0.154903,14,2107.912875
0.349273,25,2114.283105
0.082612,23,2119.597107
0.254815,19,2124.028472
0.011987,16,2128.573028
0.212952,32,2136.638014
0.01622,12,2139.512658
0.195266,17,2144.13778
0.288664,19,2150.469394
0.250709,18,2155.109431
0.142997,15,2159.108105
0.272235,29,2166.498867
0.324818,44,2179.533197
0.11382,17,2183.600098
0.070587,25,2189.377215
0.124819,24,2195.832183
0.160179,40,2205.460537
0.41868,47,2231.282732
0.070959,24,2237.415749
0.187049,16,2246.62382
0.242778,44,2262.238146
0.115186,15,2265.76422
0.029353,10,2268.539163
-0.135386,18,2273.430293
0.139402,23,2279.018292
0.176936,16,2283.012253
0.230759,25,2288.739026
0.147656,16,2293.852119
0.274599,21,2298.388766
0.167904,15,2301.688941
0.345831,24,2306.910737
0.590739,33,2314.094909
