#{"t_start": 1636082599.3684113, "env_id": "A1GymEnv-v0"}
r,l,t
-0.178485,16,6.585305
0.029256,16,10.834116
-0.34463,47,21.693331
-0.149041,20,26.274629
-0.080243,22,31.244389
-0.247625,40,40.431916
-0.360385,26,46.379851
-0.093385,18,50.443672
0.094503,46,61.970897
-0.800783,94,85.664583
-0.403428,35,95.271288
-0.211121,68,112.602688
-0.003498,28,121.15286
-0.258033,47,145.916901
-0.118821,53,159.172244
0.112814,45,170.245134
-0.235374,31,253.091192
0.229713,25,258.900653
-0.042972,23,264.459628
-0.095953,60,280.089915
0.064411,27,287.049008
-0.026488,38,297.271377
-0.008351,27,304.464345
0.011021,34,312.626198
-0.077326,19,317.054894
0.116096,17,321.093562
-0.157462,61,336.832061
-0.321667,36,345.628816
0.261715,30,376.716495
-0.1488,18,381.810205
-0.072631,22,387.2598
0.127702,18,391.522094
0.176426,45,402.405575
0.13954,46,412.98145
-0.164732,47,423.958381
-0.110421,42,518.969319
-0.11818,34,527.350249
0.176352,40,537.080537
0.085561,25,544.68016
-0.082586,28,551.263192
0.030271,37,560.24156
-0.00969,29,567.863244
-0.012595,22,573.942684
0.227758,35,595.728068
-0.130819,26,601.892543
0.011251,41,611.802794
-0.46484,72,629.142728
0.150197,20,635.897917
0.008381,21,641.038259
0.174589,18,645.386107
0.032559,14,648.844354
0.046536,16,652.812135
0.149837,25,658.787028
0.075999,53,671.835313
-0.017966,10,674.233084
0.076336,27,754.316772
-0.273201,27,760.906052
-0.009172,52,773.765642
0.337676,31,781.336664
0.05429,23,787.038286
0.048984,20,792.041836
0.18589,17,813.865584
0.146743,16,818.785241
0.068891,18,823.173343
0.309694,43,836.501244
0.094345,20,841.542202
0.253612,22,847.440809
-0.164699,19,851.994195
0.227531,19,857.520504
0.247783,25,867.977965
0.040812,24,873.693228
-0.007397,23,879.832002
0.049046,15,885.53178
0.657859,66,904.00702
0.106508,34,912.427778
0.25803,50,928.316796
0.001345,42,943.880925
0.1095,45,957.746547
0.064774,18,962.531645
0.019834,12,979.800209
0.094428,15,983.889214
0.084587,31,992.291569
0.136417,18,997.30893
-0.024644,28,1005.214859
0.065613,21,1010.659186
0.19629,26,1017.54225
-0.238901,50,1030.814511
0.255973,19,1035.594375
0.072791,35,1044.804661
0.151491,32,1054.2236
0.053961,32,1063.579288
0.125647,18,1068.465018
0.214963,29,1079.223095
0.04972,24,1085.931627
0.142644,13,1090.261359
