#{"t_start": 1636082596.7279887, "env_id": "A1GymEnv-v0"}
r,l,t
0.033507,24,11.509869
0.231289,66,26.73548
-0.216153,36,34.93485
0.084046,37,43.483318
-0.060498,24,48.911868
-0.138404,25,54.594833
-0.019034,41,65.027961
-0.147385,19,69.748372
-0.082165,23,75.160948
-0.171144,26,81.849247
0.008993,21,87.455925
-0.135114,29,95.611546
-0.114119,42,105.776256
0.12421,23,111.09183
-0.097009,17,116.686162
-0.192349,35,126.705221
-0.097426,33,147.995042
-0.198655,27,154.568066
-0.427517,35,163.380647
0.205699,52,251.737003
0.052621,27,257.932455
0.019084,32,265.604814
0.057805,18,270.035532
-0.110545,24,276.786473
-0.084385,31,284.44388
-0.08079,19,289.261635
0.102106,37,299.276532
-0.083287,18,304.159558
0.167187,37,313.282093
-0.038544,28,319.820596
-0.123143,55,333.938628
0.096699,43,344.687016
-0.13133,36,374.998907
-0.111152,21,382.634439
0.174879,67,399.053609
0.00424,27,405.655421
-0.0194,34,413.419317
-0.169351,28,419.870361
0.059483,27,426.259652
-0.087983,20,515.801614
0.108573,13,518.983042
0.07468,37,528.260694
0.074946,21,533.165267
-0.029347,23,538.893715
-0.087947,39,549.850047
0.000881,19,554.274023
0.107564,34,562.361882
-0.008284,15,566.704757
0.015645,30,574.889746
0.165101,30,581.890665
0.105464,22,600.577718
0.019788,21,605.65511
-0.081814,36,614.340584
-0.007612,58,628.170925
-0.177193,22,634.144714
-0.223386,34,643.812628
0.120409,22,649.087462
0.031375,21,654.387534
0.303369,50,666.882879
-0.011735,26,672.928132
-0.045103,33,681.069929
-0.194852,44,765.161437
-0.080829,34,773.610219
0.162709,15,777.284618
0.155296,36,786.072347
0.062017,13,789.327089
0.007775,20,794.140164
-0.296042,40,822.791235
0.123834,24,828.648037
0.053948,11,832.86865
0.092665,16,838.099533
0.262049,21,843.344898
0.194428,21,849.055274
0.214481,21,854.047003
0.111314,19,859.144594
0.097138,41,873.893917
0.1536,16,877.685246
0.142617,22,884.716347
0.202182,23,891.586631
0.02281,10,894.485366
0.083326,14,898.529348
0.284713,21,904.632145
-0.001823,24,910.176344
-0.113756,74,934.293121
0.04917,54,953.505298
0.135321,17,957.751848
0.435681,35,966.89139
0.125236,28,988.65747
0.041258,32,997.366569
0.178865,32,1006.252779
0.217389,22,1012.22004
0.086006,11,1014.961451
0.040471,29,1022.994607
0.203532,23,1029.180764
0.170796,15,1032.79474
-0.07424,19,1037.554525
-0.063733,21,1043.435089
0.208017,18,1047.923984
0.182213,19,1053.196751
0.228333,30,1061.923276
0.27482,17,1067.140889
-0.092355,18,1072.629957
0.065517,28,1082.694763
0.333216,26,1090.081386
0.305235,23,1096.918147
0.23894,17,1101.070782
-0.073382,32,1112.671697
0.181883,35,1123.116526
0.137684,20,1128.450723
0.039902,15,1147.565622
0.075935,57,1164.746202
0.147806,51,1178.724951
0.158162,25,1189.292352
0.117081,17,1198.319233
0.040911,18,1207.038855
0.115485,11,1210.280527
0.159286,15,1215.337194
0.237808,25,1221.879157
0.066447,13,1224.813739
0.076329,12,1227.794709
0.131897,16,1234.730606
0.057345,13,1245.122829
0.228356,32,1256.740337
0.050955,17,1265.390554
0.240217,44,1279.748393
0.012477,13,1283.437378
0.132006,17,1288.099746
0.006544,32,1296.53342
0.232588,23,1301.658819
0.066233,17,1305.89983
0.146185,18,1310.916403
0.206128,30,1335.873121
0.000969,11,1338.864079
-0.012549,12,1341.612906
0.125824,24,1347.148025
0.06456,10,1349.633536
0.124626,23,1354.870753
0.306203,21,1359.690794
0.163437,39,1368.656363
0.010481,37,1380.105312
0.03147,17,1384.477121
-0.035323,14,1388.659122
0.08283,17,1392.564605
0.164265,25,1398.73558
0.185927,16,1402.418856
0.28392,24,1408.006433
0.123467,11,1411.550314
0.105149,15,1415.768367
0.148947,25,1422.924602
0.358492,30,1431.130184
0.186725,42,1442.014883
0.029351,25,1449.086887
-0.01029,14,1454.314018
0.105408,17,1460.894656
-0.106592,13,1464.18034
-0.026497,12,1467.275185
0.14298,13,1486.125556
0.327701,18,1491.17331
0.133955,13,1494.091893
0.288445,28,1500.40171
0.215773,23,1505.79511
0.305019,20,1510.197691
0.069448,12,1512.848156
0.07688,13,1516.151746
0.110625,14,1520.146214
-0.00813,21,1525.751329
0.460888,31,1533.952056
0.272712,20,1539.307551
0.204964,15,1542.916981
0.046175,26,1550.296169
0.163147,18,1556.129037
-0.082557,24,1561.498549
-0.084183,41,1570.902782
0.17807,21,1575.554242
0.198042,25,1581.11199
0.159855,17,1584.802795
0.1926,29,1591.060831
0.16277,29,1597.393358
0.212018,29,1603.789928
0.212939,33,1622.974128
0.18354,27,1628.908613
0.022258,36,1636.776786
-0.04043,23,1641.82451
0.24847,30,1648.438086
0.159239,26,1654.08903
0.206448,22,1658.883619
0.246058,22,1663.763078
0.15228,21,1668.369961
0.079118,19,1672.528797
0.20449,16,1676.040365
0.111042,14,1679.263602
0.326894,28,1696.627626
0.121074,23,1705.55912
0.012508,18,1711.329382
