#{"t_start": 1636082595.153339, "env_id": "A1GymEnv-v0"}
r,l,t
-0.134629,42,17.163162
0.077298,30,24.100353
-0.130693,15,27.543675
0.075896,33,35.063193
-0.217011,30,41.937232
-0.305126,24,47.497208
-0.176692,27,53.554295
-0.283295,20,58.164494
-0.069332,15,61.716831
0.055081,50,74.535694
-0.071807,34,82.964988
-0.103563,18,87.745681
-0.229605,31,96.661637
-0.009189,14,100.077269
-0.065375,26,106.376499
-0.049122,20,110.96147
-0.17785,26,118.679995
-0.304775,37,129.156169
-0.187415,31,149.950433
-0.456628,49,162.140901
-0.237191,89,259.20558
-0.061941,24,264.850037
-0.079132,44,276.370054
-0.497217,68,293.60146
-0.079449,33,302.554772
-0.062468,15,306.769392
0.037508,38,315.970598
-0.229519,51,327.948226
-0.128784,31,336.362731
0.014697,48,348.23857
-0.167113,28,376.949163
-0.327683,48,391.305537
-0.085883,18,395.560744
-0.063029,20,400.290299
0.140888,21,405.464736
0.272016,29,412.154829
-0.202717,17,416.104505
-0.070862,17,419.990665
0.052692,25,425.868919
0.054592,22,515.633422
0.169248,24,521.647946
-0.25412,27,528.534507
-0.310328,48,540.138927
0.051875,29,548.710475
0.225188,30,555.771015
0.0763,36,564.549283
0.146076,30,572.469988
-0.001524,45,583.889791
-0.047226,16,601.17182
0.171416,25,607.157385
-0.207542,62,622.00938
0.053224,31,629.391013
0.016824,38,640.666806
0.1682,57,654.726028
0.088818,24,660.364568
-0.06553,11,663.104842
-0.06994,21,668.626862
0.112643,48,680.027689
0.033806,28,760.284415
-0.019041,24,766.171772
0.047441,18,770.596835
0.19943,26,777.076962
0.100107,18,781.509923
-0.01783,33,789.610023
-0.131304,29,797.071106
0.176581,22,820.750484
0.119948,61,838.638466
0.071745,17,842.691477
-0.077272,15,846.565495
0.227337,17,851.254104
0.088271,16,855.047184
0.168449,14,858.523724
-0.063561,20,867.084992
-0.037263,26,874.920201
0.242156,41,886.502698
-0.065712,24,893.645818
-0.026733,26,901.144176
0.01651,10,903.794369
0.013047,31,911.677159
0.008084,28,918.767039
0.132664,15,923.132073
0.180002,16,928.172138
0.022466,22,939.508889
0.090611,50,955.798107
0.658662,93,994.510421
0.202524,15,998.525146
0.035901,13,1002.336289
-0.011201,15,1006.321974
0.126757,21,1011.959001
0.160492,15,1015.892514
0.269617,73,1035.345471
0.120535,21,1040.64869
0.034314,33,1049.389153
-0.0835,33,1059.223521
0.264471,21,1064.781669
0.074735,15,1069.516112
0.068386,14,1073.87393
0.115835,26,1083.241154
0.268952,21,1088.967942
0.122027,19,1095.337543
0.081475,37,1105.637444
0.136948,19,1112.723168
-0.216202,16,1116.890901
-0.030828,13,1121.444954
0.08306,27,1128.736538
0.154006,32,1152.133027
0.162801,15,1155.712806
0.140064,19,1163.634695
0.094285,15,1167.500258
0.119735,15,1171.53725
0.196371,14,1175.176534
0.1195,43,1191.333003
-0.059261,17,1200.573413
0.083434,30,1212.385394
-0.031867,23,1219.936999
-0.018041,19,1224.276556
-0.029363,35,1234.759147
0.169342,16,1247.066752
-0.032001,15,1253.218435
0.123153,20,1260.080755
-0.045337,14,1267.373314
-0.169155,20,1274.591045
0.034492,13,1277.455713
0.049337,16,1283.027658
0.089738,19,1288.090334
-0.113165,23,1294.676512
0.079827,11,1297.332792
0.131343,19,1301.544348
0.00313,22,1306.945575
-0.027115,19,1311.930487
0.141085,14,1332.840962
0.08967,20,1338.413365
0.136657,17,1342.421202
0.35316,28,1348.89625
-0.032598,23,1354.345217
-0.457203,98,1379.741767
0.117841,45,1391.594582
0.102314,32,1399.161705
0.160636,18,1403.462966
0.110484,15,1406.895443
0.135912,15,1410.619084
0.038884,43,1423.234807
0.140081,17,1428.192265
-0.055938,26,1434.944007
0.095671,11,1437.534159
0.312449,32,1446.563441
0.249561,19,1451.866055
-0.058204,23,1461.369222
0.101756,16,1465.442477
0.043487,16,1484.764678
0.131087,22,1491.154742
0.015088,48,1502.226356
0.186577,22,1507.302512
0.150328,14,1510.381989
0.103137,32,1518.133889
0.350477,31,1526.521302
0.130012,18,1531.030946
-0.240866,35,1540.56311
0.206288,27,1547.503495
0.22126,14,1551.588377
0.074824,17,1557.156607
0.205382,14,1560.331831
0.092138,29,1566.978201
0.148032,24,1572.412049
0.108524,14,1575.481443
0.159404,19,1579.746158
0.281449,23,1584.800833
0.175994,17,1588.488784
0.61515,65,1602.652734
0.154458,16,1606.196909
0.03019,9,1620.129161
-0.069571,30,1626.65098
0.183264,18,1630.640103
0.084213,14,1633.6997
0.012193,10,1635.882195
0.151435,16,1639.354756
0.295425,23,1644.427222
0.15025,19,1648.599184
-0.01928,21,1653.189663
0.222738,20,1657.539573
0.12209,18,1661.494395
0.199318,25,1667.045054
0.082481,16,1670.532781
0.312713,22,1675.340183
0.247406,18,1679.434071
0.232489,18,1685.536581
0.112249,16,1697.904878
0.07076,26,1707.818328
0.17397,16,1713.084322
0.297023,25,1720.951463
0.079769,13,1726.760861
0.080622,21,1739.9518
0.143907,12,1744.407233
0.090655,13,1747.675778
0.06618,16,1752.081639
0.496915,49,1764.760254
-0.138185,21,1782.823203
0.152242,14,1786.104679
-0.024937,28,1793.39601
0.304622,22,1798.49054
0.046754,12,1801.174027
0.098653,13,1806.016969
0.07886,11,1809.257946
0.175183,28,1815.495028
0.115847,12,1818.56965
0.013546,15,1822.144984
0.236556,19,1826.572148
0.096936,20,1831.362467
0.237076,26,1840.204596
0.366509,31,1848.71982
0.308077,19,1853.396815
0.173782,22,1862.349258
0.244294,28,1868.899537
0.231763,40,1883.29226
0.040216,17,1887.2938
0.038045,20,1892.192423
0.222975,22,1897.506738
0.22712,24,1903.422621
-0.059963,26,1909.386902
0.168065,20,1914.285
-0.025017,24,1934.945301
-0.153836,33,1943.814999
0.122979,13,1946.861396
0.171182,27,1953.762695
0.302165,20,1959.756979
0.209743,19,1964.753741
0.09159,15,1969.519578
0.193739,26,1975.609388
0.304421,22,1981.455959
-0.020758,30,1990.145108
0.120304,30,1998.049063
0.136148,14,2001.67195
0.056908,16,2005.245577
0.318226,28,2012.076591
0.139985,17,2017.388882
0.039215,11,2020.228366
0.323977,22,2026.060508
0.320839,43,2036.834027
0.122442,18,2041.302719
0.181086,18,2045.42801
0.065804,31,2053.288028
0.169524,19,2058.068375
-0.02153,11,2060.528281
0.081882,12,2063.142683
0.161379,15,2078.985484
0.230515,30,2086.516836
0.264189,25,2092.999175
0.214091,21,2098.419714
0.130706,25,2105.46335
0.19523,20,2112.130265
0.289136,21,2116.949773
0.269578,28,2123.453583
0.170337,16,2128.038073
0.103784,14,2131.760314
0.336818,31,2139.15161
0.059887,31,2148.120749
0.148447,24,2154.996607
0.107604,33,2163.400805
0.102653,17,2168.186561
0.39843,33,2178.291914
0.19021,16,2182.14139
0.295679,31,2189.246102
0.241727,17,2194.03046
0.223075,19,2198.929978
0.069305,18,2203.070932
0.274685,21,2210.022248
0.142558,14,2213.954571
0.164431,17,2230.038665
0.504658,34,2239.112875
0.221366,15,2251.013224
0.045687,12,2255.374717
0.234956,32,2263.049948
0.099214,20,2268.257354
0.20724,16,2272.619954
0.053333,11,2275.291412
0.058204,24,2281.122641
0.194224,14,2284.574224
0.150466,15,2287.939878
0.286979,18,2293.486099
0.001286,20,2297.811862
0.224569,15,2301.111483
0.055506,17,2304.791091
0.288425,24,2310.049965
0.276592,25,2315.463817
0.152687,34,2322.823206
-0.048029,30,2329.388287
0.167389,35,2336.922158
0.46281,34,2344.248005
0.269858,21,2348.794463
0.112474,35,2368.597481
0.238079,15,2371.808606
0.190666,18,2375.670801
0.24135,16,2379.119466
0.40026,33,2386.315154
0.25145,18,2390.209858
0.392199,28,2396.283075
0.260276,28,2402.311886
0.408808,55,2414.115667
0.34667,31,2420.839056
-0.085755,24,2426.002439
0.35819,18,2429.86173
0.201419,13,2432.691242
0.625188,44,2443.813839
0.355639,29,2450.729748
0.32573,40,2460.026692
0.079146,20,2464.590247
0.161241,18,2468.588613
0.185068,26,2474.331349
0.033356,13,2477.180265
0.379953,28,2495.750783
0.270215,22,2500.92967
0.115738,16,2504.535721
0.509528,25,2510.305103
0.186363,22,2515.493282
0.379399,36,2523.476444
0.214881,17,2527.220613
0.067056,13,2530.071281
0.246985,20,2536.088586
0.282173,17,2543.614321
0.197957,22,2549.403412
0.102807,17,2553.094632
0.03412,35,2560.751506
0.057374,15,2564.039198
0.48072,35,2571.865015
0.248135,18,2575.941429
0.130498,16,2579.552054
0.259511,23,2584.685699
0.501418,37,2592.696697
0.316532,19,2596.828191
0.152142,16,2601.964866
0.379831,23,2606.980027
0.139418,27,2612.817154
0.24699,21,2629.7349
0.275206,27,2636.363262
0.325908,28,2642.573486
0.279434,39,2651.288495
0.086124,14,2655.987843
0.399712,23,2665.239707
0.368886,25,2670.747699
0.318996,19,2674.903382
0.123165,22,2679.692232
0.461754,35,2687.425653
0.286065,24,2692.637356
0.289079,19,2696.730975
0.162944,33,2703.915957
0.169382,19,2708.154402
0.295771,23,2713.093066
0.242696,22,2717.959174
0.333542,21,2722.529803
0.204556,20,2726.870618
0.509502,57,2739.258066
0.200327,15,2742.508584
0.094384,16,2746.072026
0.2395,31,2764.914272
0.1942,17,2768.705241
0.120557,14,2787.967156
0.235999,23,2792.984313
0.507303,49,2803.6969
0.025344,11,2806.149596
0.077201,19,2810.335758
0.142952,20,2814.711113
0.138409,18,2818.650205
0.31213,28,2824.749859
0.232904,19,2828.88107
0.367872,34,2836.376319
0.146664,15,2839.673072
0.268759,25,2845.129005
0.222064,20,2849.486665
0.130228,19,2853.670463
0.195232,32,2860.694877
0.221989,25,2866.264335
0.21959,27,2872.17023
0.26476,64,2888.121114
0.256105,36,2910.321186
0.277012,36,2917.97196
0.289745,21,2922.401208
0.254989,36,2930.205702
0.186619,18,2933.992582
0.224982,18,2937.833587
0.260515,31,2950.332424
0.848541,52,2962.877884
0.362766,20,2967.107692
0.12769,18,2970.84714
0.263089,23,2975.744856
0.1187,35,2983.18114
0.138682,30,2989.704071
0.558791,41,2998.38028
0.369456,22,3003.405725
0.210549,18,3007.25095
0.571854,72,3034.392985
0.295556,25,3039.718632
0.310416,22,3044.379797
0.364081,37,3052.373881
0.288302,23,3057.20375
0.401434,30,3063.624612
0.439861,28,3069.54158
0.165932,14,3072.521233
0.174178,17,3076.106372
0.464981,36,3083.834818
0.059991,11,3086.164437
0.48376,33,3095.739503
0.409355,24,3100.765799
0.179023,14,3103.680934
0.278184,41,3112.4147
0.373746,25,3117.674309
0.01186,27,3123.391784
0.230903,19,3127.417104
0.433268,29,3133.558664
0.299242,37,3141.404887
0.273259,18,3156.679421
0.143928,19,3160.686598
0.164867,23,3165.665723
0.195613,18,3169.479018
0.353258,29,3175.583385
0.281717,20,3179.769587
0.157906,36,3187.288121
0.244357,18,3191.057662
