#{"t_start": 1633928925.1966147, "env_id": "A1GymEnv-v0"}
r,l,t
-0.061867,50,13.978498
-0.057355,54,16.206571
-0.0736,90,19.970648
-0.029045,44,21.778871
-0.361765,192,29.68527
-0.165186,275,149.926707
-0.067494,57,152.397818
-0.170434,231,162.089214
-0.064707,152,221.274237
0.040604,87,224.854003
-0.157155,177,293.296154
-0.088604,102,297.555051
-0.071592,61,350.479172
-0.023151,157,356.976639
0.000556,37,358.537038
-0.109096,85,362.022239
0.06228,91,421.082188
0.144774,338,488.089987
0.083222,326,569.832464
0.000629,138,575.531535
-0.014171,315,588.773196
0.040485,103,689.622818
-0.053007,204,698.157331
-0.103262,255,760.954761
0.047484,365,805.915725
0.289309,221,867.291388
-0.022957,274,885.818054
-0.003042,105,890.027291
0.010081,105,948.218266
0.106632,256,959.154318
0.205476,279,1026.642497
0.110844,202,1035.260345
0.154958,152,1041.760678
0.062264,75,1101.747574
0.115297,71,1104.71004
0.082593,165,1111.602777
0.410752,358,1177.653435
0.035085,85,1184.515984
0.218229,107,1188.971597
0.054345,61,1191.563735
0.236459,269,1254.064515
-0.030332,51,1256.139951
0.247955,160,1267.7688
0.015076,73,1270.866634
0.135819,65,1273.593354
0.114959,95,1331.645225
0.242287,201,1339.960816
0.120345,85,1346.155944
0.17238,81,1349.510987
0.241618,348,1415.936719
0.112676,191,1423.988841
0.120584,62,1429.290727
0.042271,43,1483.849975
0.07886,91,1487.612109
0.129384,200,1495.957276
0.372558,353,1566.803911
0.121745,86,1570.386617
0.088302,105,1574.759939
0.094663,288,1638.007976
0.32523,158,1647.099616
0.359113,183,1654.688696
0.302233,291,1716.456063
0.222879,102,1735.12804
0.100497,111,1739.692851
0.223319,122,1794.251347
0.140115,86,1797.749753
0.3645,214,1806.453311
0.161998,99,1867.460128
0.243057,178,1926.073333
0.154807,109,1930.565495
0.16325,116,1935.332543
0.269026,128,1940.580565
0.292219,245,2005.967522
0.295625,98,2010.16943
0.656273,353,2078.069602
0.301459,183,2085.519245
0.238938,95,2089.364745
0.401789,200,2147.022937
0.281404,154,2155.942835
0.068843,50,2157.964754
0.160359,121,2162.857076
0.186781,86,2217.313143
0.206343,118,2222.107134
0.402254,229,2236.982559
