#{"t_start": 1633928926.2084827, "env_id": "A1GymEnv-v0"}
r,l,t
-0.025968,51,13.024679
-0.271722,621,147.501961
-0.023262,230,157.284358
-0.09826,86,160.874025
0.096854,379,290.55733
-0.171189,137,296.270571
-0.040792,178,354.037897
-0.010682,125,359.2135
-0.008645,72,417.480683
0.104208,163,424.194407
0.036332,103,481.469677
-0.100061,529,571.670289
-0.013868,124,576.858109
-0.044351,220,586.049855
0.183547,133,688.166852
0.070623,208,696.868704
0.141965,157,703.395887
0.050142,61,705.912296
0.160699,161,764.878243
0.320255,379,862.556227
0.086261,284,881.547067
0.166675,159,887.990651
0.120612,78,944.937603
0.044373,33,946.361641
0.293811,160,953.160742
-0.011549,46,955.128073
-0.070267,76,958.410312
0.110904,227,1023.626292
0.191483,129,1029.147781
-0.301074,367,1101.637172
0.17815,147,1107.729331
0.194954,108,1112.32193
0.028861,291,1175.46476
0.128537,155,1185.311426
0.086399,97,1189.373641
0.294356,211,1249.57678
0.197557,101,1253.667003
0.217072,100,1262.60715
0.119549,147,1268.928543
-0.003681,200,1331.394446
0.18779,238,1341.239308
0.671977,368,1411.121844
0.086899,388,1482.894909
0.076134,55,1485.161833
0.568888,454,1557.348242
0.231285,142,1566.147664
0.537756,315,1579.262633
0.220339,109,1635.057132
0.250877,189,1645.436558
0.181151,107,1649.878891
0.471553,277,1711.358911
0.242283,356,1740.215319
0.213228,93,1793.578496
0.156015,80,1796.833368
0.12688,168,1803.653387
0.076221,50,1805.69766
0.316995,137,1919.571474
0.187447,90,1923.265973
0.176476,79,1926.514605
0.267781,139,1932.239233
0.244117,81,1935.576561
0.31003,182,1997.992127
0.142818,59,2000.641807
0.203368,122,2005.857656
0.426588,228,2015.271324
0.078259,58,2068.594499
0.27044,123,2076.171597
0.551837,210,2084.723789
0.190215,103,2088.910225
0.073933,90,2142.024156
0.467778,394,2160.729349
0.284977,310,2224.284419
0.553058,260,2240.42317
0.173965,73,2292.677543
0.247394,161,2299.248498
0.254178,137,2304.806532
0.273667,116,2312.445197
0.267031,142,2368.855237
0.505227,234,2378.357297
0.215152,432,2462.759054
0.689029,667,2552.602042
0.113813,67,2555.341355
0.727746,317,2655.10797
0.536849,267,2716.849007
0.158705,74,2719.911427
0.354765,174,2727.053509
0.225987,98,2731.066311
0.782362,422,2812.26345
0.755347,453,2895.93644
0.095888,76,2899.076936
0.729433,249,2959.449647
1.12719,547,3051.323314
0.63198,390,3081.370682
0.291551,95,3132.610921
0.598227,310,3172.865432
0.426945,251,3233.726032
0.480385,331,3247.288936
0.280318,112,3320.884034
0.572799,276,3332.049735
0.624348,268,3400.269352
0.300756,189,3407.982642
0.832294,313,3468.990354
0.595203,251,3493.792498
0.399128,166,3500.498528
0.371353,296,3928.659854
0.609694,223,3943.510751
1.037062,344,4007.811693
0.421229,227,4078.866067
0.537245,161,4085.712024
0.410945,137,4091.473597
0.730506,261,4166.541078
1.174494,358,4181.094987
0.842288,362,4263.070878
1.560948,505,4386.231802
1.386938,537,4457.3269
0.40163,168,4490.535278
0.698878,224,4549.365848
1.21932,447,4655.653732
6.092633,1667,4963.757548
0.69647,235,5018.063547
0.460893,131,5068.457374
0.397431,110,5072.747898
2.533799,708,5198.221082
5.094656,1577,5499.532882
0.959035,345,5560.419127
0.682682,175,5584.646824
0.539258,166,5639.897494
0.957645,299,5652.123504
1.254174,311,5742.446612
4.049932,1199,5903.588334
0.415696,125,5908.430466
1.226915,343,5988.379715
0.533311,141,5994.160948
1.268023,239,6052.85058
9.788333,2000,6548.689074
0.93853,193,6612.011054
0.948063,198,6673.361826
1.973668,411,6751.682126
1.46607,281,6818.645825
0.808086,181,6826.13057
4.33981,807,7088.628721
11.151391,1650,7431.36286
15.676962,2000,7994.758095
0.354253,95,7998.862518
16.16568,1835,8468.686641
20.405068,2000,8981.282782
22.251267,2000,9448.034498
0.544593,97,9452.066937
2.730593,361,9528.912987
20.909964,2000,9969.448561
0.929856,151,10025.000644
7.120654,828,10225.39908
23.093711,2000,10664.670641
4.193017,533,10788.924116
15.051965,1401,11102.643147
22.578888,2000,11539.719539
5.176595,494,11654.825536
3.036098,344,11668.728807
24.017479,2000,12144.594622
24.549655,2000,12555.119793
18.464237,1490,12847.630828
24.972895,2000,13262.396816
24.692201,1921,13670.149811
10.862795,902,13918.714588
25.170107,2000,14380.4978
8.415929,734,14491.581246
25.306586,2000,14902.136017
0.179795,63,14937.485372
0.280593,77,14940.601649
28.061826,2000,15350.897106
23.954572,1667,15697.746794
10.07837,876,15875.756013
24.171249,2000,16287.918739
2.153724,264,16327.09195
27.627735,2000,16738.044685
20.018665,1425,17002.216999
0.459468,96,17006.094995
0.174843,122,17063.38999
11.873529,823,17183.955974
10.340014,773,17336.356992
28.195573,2000,17688.374044
22.026139,1560,17953.332266
25.510334,1792,18234.600661
28.982809,2000,18576.845208
22.141376,1528,18815.85429
25.770266,1904,19165.226109
29.37561,2000,19483.667731
27.486274,1977,19832.598115
19.299419,1570,20071.608645
7.466929,518,20151.705559
25.608024,1729,20414.797215
12.500133,832,20562.332702
29.546399,1992,20842.002723
28.888177,2000,21161.548494
15.772062,1047,21361.616817
25.828508,1654,21671.919956
28.896281,1943,21957.280011
29.534172,1958,22287.25038
29.917603,1927,22635.149194
27.353572,2000,23003.858751
20.825152,1375,23253.562725
24.293615,1633,23548.000751
29.754782,1935,23906.086778
24.520578,1652,24186.071657
9.747266,716,24280.351295
