#{"t_start": 1633928928.6053028, "env_id": "A1GymEnv-v0"}
r,l,t
-0.05683,250,18.884175
-0.114361,259,29.520876
-0.182478,122,143.186555
-0.080247,46,145.348372
-0.191764,360,213.234192
-0.099691,111,218.016518
-0.085885,154,285.4306
-0.131998,182,293.069033
0.001915,47,295.017853
-0.07208,281,357.041736
-0.065347,220,421.397947
0.109131,472,509.017895
0.116176,105,566.580751
-0.0006,288,578.597322
-0.130114,200,637.280116
0.047185,364,698.724013
0.099247,152,757.241942
0.098554,240,796.884578
-0.060126,181,804.538733
0.218107,245,866.934024
0.247295,132,879.588289
-0.018729,57,881.92487
-0.08066,156,941.96218
0.013517,57,944.410395
0.079926,265,955.735626
0.002933,62,960.429345
0.192125,159,1020.694003
0.203262,128,1026.176994
-0.086873,698,1112.610152
0.090797,74,1115.831074
0.12708,248,1180.33811
-0.067493,113,1185.051271
0.15979,73,1188.144952
0.074932,126,1193.440828
0.019247,60,1247.279409
0.239435,304,1264.767891
0.165147,114,1269.580476
0.182881,106,1328.098315
0.190629,107,1332.536075
0.119902,88,1336.16822
0.077707,617,1416.438398
0.604791,391,1488.277699
0.11757,759,1576.055371
0.148238,142,1633.215475
0.092398,72,1638.719832
0.227619,236,1648.540224
0.198795,116,1703.386472
0.510651,305,1730.14864
0.121305,126,1735.330595
0.124869,278,1796.247071
0.510703,439,1922.44387
0.305575,287,1934.261634
0.228229,113,1993.727412
0.07111,81,1997.347466
0.102716,90,2001.176968
0.351303,383,2067.981572
0.421494,184,2078.073946
0.210775,137,2083.630975
0.551151,642,2212.839226
0.273792,108,2217.227333
0.480105,462,2290.866303
0.302383,121,2295.811927
0.821489,384,2364.966887
0.328609,231,2374.354055
0.162886,77,2377.471791
0.657995,389,2460.134061
0.104974,51,2462.223336
1.451685,1186,2660.040878
0.557067,301,2723.27819
0.350704,203,2746.989488
0.628278,350,2809.840384
0.311327,97,2813.829747
0.626838,386,2894.757281
0.800786,557,2986.839844
0.245924,138,2992.498237
0.5033,269,3053.910587
0.476911,202,3076.252022
0.536341,195,3131.57795
0.559209,211,3140.220021
0.526951,165,3174.384672
0.742897,363,3239.95425
0.67016,341,3322.97897
0.7363,351,3336.815809
0.304628,234,3403.995883
0.160465,82,3407.342547
1.695942,867,3920.664359
0.114128,61,3923.813576
0.254762,102,3933.563498
0.461909,168,3940.783572
1.122278,403,4007.493665
0.216111,97,4017.90029
0.984166,373,4088.921892
1.462821,529,4174.890225
2.385483,885,4329.273183
0.802694,319,4393.876049
0.845014,314,4482.054969
3.044175,1022,4661.64838
0.333188,99,4665.71547
0.605023,241,4779.465448
1.417892,504,4847.204646
1.898981,594,4960.322628
0.62998,389,5065.961108
0.223936,110,5070.250046
0.347433,101,5074.175119
1.491255,454,5189.454285
1.216993,381,5286.344467
1.30786,438,5354.986784
0.788796,238,5404.516155
8.207274,2000,5741.214582
0.520468,143,5747.05514
2.452963,845,5894.080827
5.071563,1032,6050.51397
0.95341,257,6095.499604
1.721862,494,6167.351517
2.852573,781,6475.890754
0.680332,265,6487.180058
2.736594,560,6616.371497
1.000885,264,6680.773501
3.176734,744,6888.539697
2.504047,525,6963.733227
8.917081,1557,7417.487982
1.033085,265,7428.65383
2.290782,443,7566.363887
14.663401,1838,8003.938467
1.946229,319,8127.485715
4.024,664,8266.736429
4.023268,643,8464.834358
6.544912,990,8707.884957
20.700793,2000,9179.653313
1.973267,419,9256.673883
21.206674,2000,9716.196897
11.218945,1198,10021.288466
0.176502,66,10023.961638
10.886355,1280,10293.431063
22.819095,2000,10784.567227
18.020248,1562,11104.905676
9.124906,936,11355.924737
0.644229,124,11360.708038
22.662833,2000,11775.992187
22.703457,1695,12143.435161
26.017996,2000,12553.892476
6.327441,604,12720.050273
26.033831,2000,13073.296208
5.752376,578,13248.776361
6.454405,504,13339.838563
7.569567,704,13476.234566
26.79913,2000,13920.90924
28.552067,2000,14382.633557
16.947686,1339,14606.427076
26.11493,2000,15049.764146
26.900478,2000,15470.079912
27.058113,2000,15874.57814
28.011411,2000,16286.753592
17.508178,1286,16506.401779
20.685021,1429,16829.211523
28.732327,2000,17182.168298
28.640825,2000,17525.885125
20.719293,1384,17777.261022
21.549484,1455,18043.919084
27.623861,1860,18307.524874
23.089342,1555,18580.200852
10.347864,729,18723.325579
27.887981,2000,19069.172439
26.290574,1725,19336.694141
29.366009,2000,19664.033962
0.188086,62,19666.554555
9.519038,647,19763.621248
28.107224,1876,20077.441359
23.307182,1522,20329.409904
18.530149,1278,20505.778055
30.15723,2000,20836.80263
12.290286,870,20997.684301
25.769191,1682,21262.0467
11.280303,758,21416.667595
23.973815,1576,21674.268946
23.286372,1507,21923.537088
0.916247,164,21948.614752
14.595921,978,22109.315884
18.826742,1274,22335.73012
29.702359,2000,22641.402382
8.478044,615,22808.565746
12.548112,873,22940.115447
15.063253,1024,23100.899963
29.680257,1931,23478.390896
0.301916,104,23482.75006
17.208802,1195,23734.765892
9.834897,665,23837.954504
0.737973,144,23843.923847
20.136731,1331,24087.727531
