#{"t_start": 1633928925.6309001, "env_id": "A1GymEnv-v0"}
r,l,t
-0.268743,226,20.860766
-0.107074,94,24.720335
-0.072942,70,27.583304
-0.016044,142,82.464796
-0.078281,157,148.82186
-0.089156,152,155.320786
-0.171534,127,160.593562
-0.092473,55,162.897975
-0.186761,210,224.470867
-0.022105,46,287.410821
-0.006363,183,295.09795
-0.021473,278,357.018552
-0.158775,419,482.589908
0.026895,147,488.713981
0.077442,173,495.728812
-0.022558,326,577.718422
-0.002237,233,587.456257
0.048504,70,640.682697
-0.126307,57,689.31903
0.081817,56,691.656476
0.019802,33,693.041923
-0.013389,161,699.762734
0.131894,193,759.978152
-0.056188,487,810.05575
0.213885,458,888.277776
0.043201,52,890.356244
0.017121,43,945.938333
0.187878,214,955.052128
0.042753,73,958.218648
0.134207,115,965.143843
0.057878,71,1021.680787
0.204174,144,1027.874559
0.173606,281,1039.869512
0.133143,195,1104.904009
0.007311,97,1108.91931
0.065695,117,1113.907074
0.054957,252,1175.404662
0.127005,90,1182.539301
-0.045183,154,1188.959749
0.154409,89,1192.734565
0.157371,82,1196.183025
0.097315,100,1251.661979
0.162143,179,1263.807011
0.086057,68,1266.792752
0.074551,95,1270.827859
0.272518,149,1331.133457
0.060981,115,1335.895366
0.405081,276,1349.987691
0.367692,317,1415.134315
0.109664,72,1418.136819
0.082742,48,1420.133894
0.267253,149,1429.154116
0.148335,70,1484.819403
0.255951,169,1491.857424
0.112641,135,1497.493635
0.122575,129,1502.907236
0.307741,230,1568.587909
0.133517,77,1571.789958
0.168091,284,1634.86939
0.254375,207,1646.005058
0.152514,80,1649.329136
0.140221,73,1652.353452
0.309322,111,1706.998063
0.160619,314,1734.125893
0.382633,209,1792.285346
0.391181,315,1805.068371
0.152512,111,1866.579045
0.467361,213,1926.633091
0.159277,84,1930.09562
0.15961,91,1933.831825
0.343771,134,1939.334964
0.203625,165,2001.292307
0.102761,139,2007.233025
0.296503,151,2013.473705
0.278935,217,2075.842774
0.406405,325,2089.060816
0.342706,243,2148.483457
0.714559,358,2216.597114
0.652536,336,2235.826147
-0.003204,189,2292.804528
0.282312,213,2301.484355
0.725667,367,2369.956282
0.59191,341,2383.785553
0.816821,581,2523.341969
0.283297,183,2544.400015
0.330837,152,2550.600651
0.610987,311,2612.214113
0.216601,119,2617.152385
0.517283,212,2663.608527
0.300962,156,2720.891639
0.215764,164,2727.62186
0.709432,422,2808.786397
0.573021,229,2818.218396
0.563915,490,2903.438687
0.664372,298,2984.854403
0.305941,201,2993.116102
0.222454,146,3049.516431
1.113263,450,3081.981058
0.150812,76,3132.445991
0.203495,126,3137.60798
1.210999,548,3238.139647
2.547318,1411,3470.262033
0.985855,494,3552.774075
0.784513,324,3939.711937
0.413124,155,3996.421245
0.119375,60,3999.064247
1.678353,644,4087.365616
0.209297,157,4093.948195
0.468232,179,4165.644087
0.959468,370,4180.685145
0.590339,244,4257.824638
0.10701,64,4260.429706
0.065606,41,4262.120986
2.422183,845,4448.360781
0.147569,63,4450.936083
0.156617,69,4453.743552
0.909098,424,4547.10667
0.161014,69,4549.894959
0.948489,350,4652.224707
0.584427,177,4659.467653
0.779277,248,4669.69298
2.855104,927,4898.163761
2.661074,963,5076.192928
0.960018,247,5182.923336
0.505751,178,5190.243426
0.408689,182,5197.675819
2.010722,654,5356.461318
2.439633,748,5491.894798
0.453245,135,5497.389238
0.71464,249,5554.412548
2.780918,964,5736.874254
1.640839,428,5754.372694
0.510087,147,5818.282412
1.736338,651,5899.378505
2.205388,673,5992.309246
0.668525,154,6047.484672
1.235403,280,6059.009458
1.34239,364,6159.995989
0.898497,313,6210.003512
1.376239,280,6356.460388
4.069762,912,6549.461403
14.875173,2000,7086.460362
1.608802,426,7157.819514
4.101677,640,7295.342889
2.195266,404,7421.571139
2.355377,455,7503.347834
1.246665,229,7569.446513
11.566817,1666,7999.838676
16.951468,2000,8477.557278
11.277049,1445,8851.759199
1.52167,237,8921.303831
21.326283,2000,9389.811798
0.959684,197,9450.802357
18.883924,2000,9901.830851
4.236725,618,10028.085258
2.824189,483,10157.690543
18.881726,2000,10596.714378
0.953293,351,10667.988652
3.24686,530,10792.158405
1.37274,240,10851.478837
21.443629,2000,11301.960464
18.002821,1516,11652.359456
24.079,2000,12083.610086
9.23132,831,12212.895926
1.912256,272,12320.756517
12.779724,1187,12550.664817
9.796714,913,12729.188643
3.506199,384,12834.823695
22.342753,2000,13201.103823
25.252955,1816,13599.412404
23.162387,1921,14056.635293
11.268434,898,14260.622463
11.443742,1011,14482.688497
26.181721,1858,14838.161631
27.106064,2000,15241.383456
25.711406,1930,15652.020391
22.628734,1597,15984.804536
27.127852,1897,16388.301883
8.948591,705,16498.98584
18.546607,1373,16799.343769
22.686996,1556,17081.267872
25.470624,2000,17420.758085
18.5953,1390,17634.61448
22.355961,1523,17877.799138
21.597184,1463,18152.94865
29.627615,2000,18494.352481
28.402671,2000,18816.180078
22.474653,1483,19099.501273
28.155993,2000,19416.983662
7.225547,510,19499.551657
12.250728,841,19606.230546
9.538531,661,19754.763561
23.167113,1518,19992.982902
9.452208,678,20081.6504
19.585163,1303,20324.720232
27.865337,2000,20597.73208
20.523749,1440,20838.694158
10.167658,1070,21007.726991
20.760899,1370,21259.368931
18.618975,1231,21450.614358
19.686193,1362,21682.082344
13.198169,909,21856.144048
17.493646,1182,22023.795135
30.293085,2000,22373.572094
29.446025,2000,22745.493327
28.916483,2000,23094.571365
0.228852,66,23097.286789
10.223692,769,23252.500992
7.257562,573,23366.125881
9.978955,671,23461.245955
18.008017,1226,23648.047137
24.364846,1592,23948.915728
28.92063,1913,24280.919668
