#{"t_start": 1633928925.7698915, "env_id": "A1GymEnv-v0"}
r,l,t
-0.078001,63,13.953814
-0.072693,56,16.258793
-0.16736,165,23.102401
-0.101367,78,26.296507
-0.032119,31,27.57016
-0.067963,70,30.464616
-0.029498,31,31.724382
-0.038112,29,81.958288
-0.040815,68,84.755306
-0.07167,55,146.654348
-0.180284,208,155.72084
-0.117522,101,159.918633
-0.00554,30,161.169338
-0.083666,156,220.543471
-0.09726,405,348.850315
0.022728,195,356.926848
-0.036152,152,418.486864
-0.100205,130,423.838796
0.023553,72,479.905719
0.047864,133,485.388424
0.126963,401,570.228415
0.028647,373,585.804569
-0.028117,71,639.089701
-0.028126,184,693.029992
0.116175,83,696.509577
0.163121,764,862.442546
0.168309,98,866.518484
0.124168,135,872.158691
0.040732,107,883.775826
0.216685,213,946.182099
0.14708,134,951.90378
-0.002015,29,953.117981
0.234787,416,1026.492785
0.058457,47,1028.495776
0.00737,37,1030.033399
0.007248,75,1033.282885
0.041847,617,1116.281905
0.15435,614,1196.212397
0.144444,118,1252.427337
0.138777,75,1255.456833
0.117875,72,1263.25046
0.094848,102,1267.667906
0.109585,275,1333.264737
0.202207,180,1340.720701
0.050835,281,1406.95812
0.054959,69,1409.847359
0.259922,168,1416.870787
0.08093,75,1419.99749
0.337425,292,1487.718087
0.117551,58,1490.124959
0.394497,278,1501.764771
0.131523,113,1562.560136
0.529032,378,1578.327549
0.091924,114,1634.315025
0.020584,95,1638.276542
0.227411,131,1646.241549
0.280474,168,1653.209423
0.106279,86,1706.819798
0.492315,175,1713.887512
0.156831,111,1732.797353
-0.023859,213,1791.139374
0.313994,690,1927.554333
0.428664,230,1937.032308
0.208932,167,1998.882817
0.258468,232,2008.906423
0.177131,87,2012.452022
0.122283,159,2069.862041
0.284625,136,2077.992133
0.197393,119,2082.846785
0.084592,87,2086.361706
0.374466,233,2145.345701
0.277003,159,2154.48829
1.072637,589,2234.893878
0.334182,266,2295.046479
0.499936,214,2303.734762
0.061885,34,2305.11524
0.479755,361,2373.367981
0.474192,175,2380.446825
0.296586,124,2385.410258
0.214923,103,2456.418664
0.355802,206,2464.911622
0.072912,78,2468.101734
0.185303,119,2472.992268
0.153058,97,2525.923202
0.206284,87,2543.075867
0.122632,83,2546.463451
0.786657,423,2612.651303
0.691389,351,2664.86726
0.085549,87,2719.317846
0.209186,91,2723.061105
0.092985,67,2725.803344
0.555471,330,2803.20944
0.110025,65,2805.849046
1.264589,703,2899.833691
0.724266,237,2959.720015
1.037245,387,2994.653798
0.139749,68,2997.434595
0.519992,237,3071.601188
0.303723,151,3077.803946
0.538692,234,3134.715773
-0.050863,638,3238.934557
0.42548,157,3245.3967
0.612012,530,3335.825903
0.59451,185,3400.825513
0.280214,119,3405.661106
0.74363,657,3495.287434
0.176548,134,3500.699025
0.488894,138,3920.457337
1.231088,501,3998.928468
0.352483,108,4003.331292
0.662527,195,4017.588292
5.17746,1709,4325.807294
0.461482,207,4385.743313
0.216046,81,4389.09031
0.708353,268,4449.203844
0.321213,135,4454.708234
0.334844,115,4485.726577
0.271333,114,4490.422845
0.360692,137,4545.725217
0.582341,166,4552.42903
1.675742,586,4664.503448
0.738486,249,4778.577532
3.118927,1003,4955.915387
0.581242,321,5013.449378
1.211162,399,5074.454312
0.973465,419,5188.178904
1.68395,588,5293.580075
5.679188,1530,5558.433016
0.224718,79,5561.625904
0.742847,212,5587.364863
2.691189,814,5746.72435
0.469615,189,5754.436828
2.714378,680,5894.832384
0.643303,177,5901.727
1.22582,305,5962.962366
2.031356,468,6047.757047
0.840272,250,6058.051544
0.743368,215,6152.93858
12.086982,2000,6618.044706
0.441724,140,6677.181517
3.145957,803,6826.952243
4.066123,770,7087.935156
1.402852,314,7101.413179
3.788829,840,7356.852007
4.103869,749,7560.072278
15.857603,2000,8004.852726
16.01831,2000,8483.347409
21.326178,2000,8993.739792
13.325513,1356,9381.291177
4.412366,541,9456.483874
16.146194,1683,9845.119616
2.512069,255,9904.95172
8.379856,922,10153.286887
1.134587,200,10161.877174
3.032536,563,10292.057984
0.186137,66,10294.681015
9.580468,994,10535.509577
7.843979,881,10727.899527
22.265535,2000,11170.564394
2.991564,365,11243.401087
0.094153,41,11245.09758
4.804576,575,11419.672088
4.182368,514,11535.236816
0.092482,43,11537.015231
25.059438,2000,11961.214024
22.54,1942,12334.60296
3.32843,396,12436.482781
23.97485,2000,12845.342558
21.467536,1576,13194.080767
21.968315,1818,13592.337893
2.550637,318,13605.603598
26.031902,2000,14067.493564
27.819808,1959,14493.950794
25.761301,2000,14937.314451
24.666644,1915,15343.900828
19.543075,1385,15587.380729
25.857852,2000,15992.926518
23.308918,1719,16388.873607
26.496752,2000,16796.671259
26.069601,1788,17088.142658
0.283965,88,17091.754015
24.169687,1646,17365.986389
28.858369,2000,17721.457129
0.076575,435,17804.455973
25.840199,2000,18151.426249
29.208029,2000,18492.74304
29.23824,2000,18814.577595
23.503903,1595,19102.421454
28.545934,2000,19419.94435
23.851142,1584,19669.615176
29.331525,2000,20009.309962
0.380573,113,20013.851994
12.156298,903,20159.633971
21.642013,1477,20412.469277
22.496258,1611,20658.080971
12.263013,900,20826.913589
19.928307,1359,21007.671281
19.944459,1342,21258.167382
0.257844,70,21261.024419
25.326981,1736,21584.98532
26.469228,1746,21856.995282
12.499772,851,22010.864267
15.74115,1032,22192.065408
