#{"t_start": 1633928925.9106317, "env_id": "A1GymEnv-v0"}
r,l,t
-0.201364,218,20.259465
-0.02336,103,24.487638
-0.073154,68,27.265579
-0.127596,149,82.434792
0.02216,77,85.600862
-0.112762,86,149.057228
-0.035848,86,152.775472
0.044714,172,159.949238
-0.163991,95,216.723837
-0.288835,533,350.393846
-0.161564,270,361.567326
0.199845,272,481.122989
0.015679,176,488.397506
-0.031645,52,490.479249
0.040644,169,512.597752
0.086899,449,584.528389
-0.193937,137,640.57552
0.156084,149,693.059154
0.066324,135,698.700697
-0.037218,478,800.468637
0.034755,139,806.329792
-0.052007,98,862.5995
0.036977,61,865.137187
-0.109065,128,870.481465
0.069039,344,945.491436
0.000703,95,949.57262
0.202758,326,965.505235
0.174863,226,1028.685548
0.024636,118,1033.733361
-0.007351,50,1035.888246
0.274467,249,1103.255206
-0.667844,434,1121.712179
0.063892,92,1176.290925
0.187106,187,1187.429064
0.125855,146,1193.604316
0.207374,235,1254.608662
0.030137,46,1256.498168
0.085431,83,1264.907409
0.273092,141,1270.883897
0.097026,134,1330.564103
0.008455,58,1332.965417
0.107927,132,1338.431196
0.057952,75,1341.532421
0.001947,937,1490.703311
0.15058,304,1556.646096
0.153366,58,1561.919948
0.180275,108,1566.440771
0.202055,89,1570.143515
0.455567,353,1636.098091
0.154414,84,1642.100042
0.100237,81,1645.47318
0.048913,62,1648.056549
0.521661,381,1713.706513
0.109218,54,1715.791902
0.099988,85,1733.768099
0.23802,171,1740.79367
0.07071,44,1792.172253
0.151613,148,1798.183071
0.218238,127,1803.342461
0.130571,125,1865.39727
0.198462,157,1923.141043
0.595425,347,1937.430995
1.041716,734,2076.464667
0.052456,42,2078.183282
0.414199,185,2085.702188
0.211926,168,2141.99193
0.31179,132,2147.428223
0.17959,73,2153.055517
0.260237,103,2157.220215
0.257434,580,2237.293096
0.15371,125,2291.66976
0.35324,216,2300.475618
0.238628,106,2304.775401
0.391792,144,2313.557734
0.192172,218,2373.067106
0.19996,103,2377.227774
0.402888,142,2382.984624
0.273376,143,2455.533888
0.407908,180,2462.969817
0.057825,134,2468.448234
0.401008,147,2523.467816
0.713185,289,2548.858449
0.132467,81,2552.155015
0.201553,85,2555.634354
0.539004,196,2612.553272
0.872992,460,2720.121605
0.562177,210,2728.738127
0.161786,95,2748.038327
0.345974,182,2803.96524
0.430764,209,2812.556364
0.476655,222,2836.262056
0.079308,92,2890.478365
0.066993,37,2892.001984
0.080697,68,2894.815498
0.75098,338,2958.888661
1.55832,795,3075.005683
1.742357,782,3232.516162
0.296908,185,3240.01509
0.313719,149,3246.181361
0.178244,98,3272.244648
0.652168,269,3330.202159
0.983862,619,3412.616741
0.728092,216,3469.696615
0.684867,213,3492.951146
0.764365,242,3550.409841
0.880763,350,3938.568817
0.721131,283,4000.802171
1.944001,707,4091.766536
0.17279,109,4096.306401
1.609547,561,4183.475863
0.258355,91,4236.307188
0.099405,53,4256.522938
0.615747,263,4267.32128
4.124655,1315,4548.725468
1.444323,534,4658.581028
0.630735,243,4668.595991
1.232008,394,4788.771658
0.256386,112,4793.129478
0.356363,143,4846.137076
0.928962,327,4899.022519
0.570619,246,4958.604233
1.571584,613,5073.002802
0.243461,82,5076.192529
0.484936,176,5131.710024
1.209629,540,5233.979476
3.027283,813,5407.233317
0.480604,146,5413.257804
1.828134,565,5501.2951
0.332466,163,5554.823816
1.104031,264,5582.669533
0.758331,285,5642.714113
0.72805,173,5649.786415
0.476347,156,5683.056565
0.730683,197,5741.836235
1.289275,428,5817.236911
2.86631,789,5903.726781
0.198431,100,5907.5906
0.468701,155,5963.03065
1.82738,511,6049.597838
4.893078,1196,6356.89677
7.689271,1373,6677.550744
4.728556,1031,6950.320124
2.259538,496,7086.398743
15.791886,2000,7562.700921
18.498776,2000,8058.990569
0.195473,66,8061.66219
1.857425,284,8132.091897
1.722736,329,8198.400254
1.93554,409,8328.199494
4.370661,695,8475.812277
0.826501,182,8484.501818
6.10117,913,8784.500824
8.232632,1107,8995.534081
12.092816,1408,9385.25961
4.453052,550,9522.562742
12.848128,1371,9836.618776
3.441347,434,9903.742224
6.922428,904,10098.633746
0.276276,95,10155.401499
4.503822,534,10284.794436
20.174625,1968,10721.715158
5.990793,665,10851.120963
10.905753,1301,11111.264498
13.157619,1304,11425.232953
8.276141,816,11598.001894
0.468122,109,11652.575663
4.119734,458,11767.23445
25.641865,2000,12147.02238
23.878382,2000,12557.419005
22.765336,2000,12964.953803
20.357587,1491,13264.82665
22.917296,1730,13664.589504
24.97642,2000,14141.259813
18.941285,1392,14425.372104
27.16271,2000,14837.564468
28.231751,2000,15240.76995
8.863832,739,15360.417582
28.115126,2000,15779.620522
27.119737,2000,16218.422246
25.25321,2000,16608.008344
27.179952,1801,16993.841889
5.554773,425,17063.397179
23.904397,1719,17341.41728
28.567248,2000,17693.502385
29.320462,2000,18048.054656
24.725218,1644,18302.848742
28.477353,2000,18644.636588
28.74758,2000,19002.046771
29.595145,2000,19331.627694
24.906033,1658,19573.688625
9.715701,707,19693.785622
18.471019,1247,19921.905976
20.157637,1347,20099.02889
28.089511,1956,20419.059432
0.44974,89,20422.689002
16.755088,1384,20659.047067
29.940646,1967,20984.963824
13.21638,913,21146.734643
17.90995,1236,21354.43373
29.83417,1975,21677.708053
30.054739,1994,22015.312424
10.121384,777,22117.743931
7.28724,501,22206.314013
9.326412,646,22338.973209
4.598674,348,22376.111573
19.753333,1320,22631.113348
24.680498,1683,22937.554507
17.221402,1132,23102.956162
27.408524,2000,23483.338369
6.887404,541,23558.350226
29.621203,2000,23942.474506
9.821432,689,24084.290475
15.262324,1005,24251.035735
