#{"t_start": 1633928926.765663, "env_id": "A1GymEnv-v0"}
r,l,t
-0.077314,184,18.0082
-0.173909,127,23.222694
-0.005669,125,28.380141
-0.049038,131,82.781512
-0.29208,503,216.568141
-9.1e-05,86,220.173016
-0.068819,73,223.179221
-0.12823,170,291.337162
-0.092831,580,421.055059
0.006641,100,478.277432
-0.048219,93,482.007818
-0.053918,360,511.995219
0.156704,394,581.626929
0.141053,252,688.737019
0.0368,32,690.077624
-0.229677,433,760.311233
0.042061,256,800.672323
-0.032858,89,804.448061
0.016233,59,806.923428
-0.007261,185,866.779493
0.023232,46,868.719903
0.151013,139,881.666884
0.057893,132,886.99495
-0.139306,103,944.986398
-0.015207,313,958.357423
0.08507,141,966.439024
0.053012,78,1023.242647
0.01235,172,1030.652677
0.100026,96,1034.735786
0.066887,147,1041.040236
0.013698,45,1099.744101
0.583174,448,1118.765592
0.254595,151,1175.847859
0.257083,237,1189.073698
0.100911,83,1192.587284
0.115661,178,1251.32598
0.126471,306,1268.971163
0.103895,106,1273.426083
-0.007416,68,1330.343535
0.238778,170,1337.376538
0.095106,138,1345.763806
0.156263,91,1349.531111
0.003124,69,1404.308095
-0.007885,51,1406.435605
0.035836,52,1408.610658
0.087061,105,1412.996122
0.256823,283,1427.616214
0.095843,98,1484.44104
0.089024,267,1495.573347
0.093249,56,1497.918645
0.130061,153,1560.406912
0.022153,57,1562.783062
0.064951,44,1564.628174
0.214065,135,1570.254719
0.287221,211,1579.04219
0.497136,325,1646.335482
0.337225,173,1653.494554
0.117077,86,1707.101503
0.141225,111,1711.626048
0.269873,169,1732.840508
0.225759,147,1738.882192
0.038776,117,1793.228716
0.087989,260,1803.786823
-0.003173,149,1866.85609
0.216775,159,1924.689834
0.143684,98,1928.720888
0.256134,261,1943.841763
0.13735,84,1997.901021
0.144099,80,2001.404702
0.297575,140,2007.42906
0.335954,299,2070.533076
0.341307,149,2079.207383
0.052754,54,2081.408028
0.288291,220,2090.364325
0.141777,67,2142.546059
0.54416,323,2158.35443
0.920818,760,2295.082636
0.478212,173,2302.097548
0.301006,114,2306.730645
0.576743,234,2369.810103
0.29869,112,2374.366893
0.38204,145,2380.234874
0.447122,162,2434.738831
0.140378,100,2457.662369
0.313028,184,2465.237844
0.620886,485,2547.645792
0.116141,68,2550.417751
0.507234,180,2606.696737
0.169198,73,2609.663224
0.508647,329,2660.976861
0.362652,202,2720.141919
0.222959,103,2724.370241
0.179666,112,2728.947369
0.194251,265,2803.686604
0.931682,490,2888.852065
0.516207,522,2960.502187
0.564364,225,2988.791976
0.867126,411,3056.022522
0.271184,136,3075.68113
1.619769,822,3234.790484
0.608891,277,3246.154328
0.235211,163,3321.837201
0.313836,157,3328.293679
1.503312,621,3410.760789
0.573806,335,3487.392685
0.415007,228,3496.523113
0.261092,109,3500.873337
1.421271,728,4002.79497
0.19751,121,4007.663825
1.729844,708,4112.038586
2.108843,771,4261.820318
0.193453,155,4268.202867
0.727284,263,4329.943052
0.807562,234,4391.01698
1.725428,659,4543.158812
2.026325,695,4659.535707
4.408691,1135,4896.615231
0.321023,117,4901.164493
1.264164,405,5011.99723
0.715552,201,5065.302685
0.310266,112,5069.657346
0.801353,224,5078.366559
0.151676,66,5129.553769
1.283181,341,5191.847944
2.226115,756,5304.218572
1.385649,439,5412.618266
0.83482,269,5474.22714
0.670003,236,5498.209985
0.368175,121,5550.144433
0.336955,157,5556.396336
1.384003,431,5639.507482
1.682968,406,5683.012363
2.395404,677,5819.273832
3.255311,679,5901.356234
1.02849,255,5960.599736
0.543046,186,5984.951322
1.14285,297,6045.991332
0.710441,172,6053.086608
0.975995,235,6097.162439
4.177351,1068,6364.710642
