#{"t_start": 1633928927.7002301, "env_id": "A1GymEnv-v0"}
r,l,t
0.003486,86,12.984102
-0.080816,267,24.01613
-0.096718,102,28.226778
-0.076229,127,82.472068
-0.108083,161,149.078826
-0.011324,198,157.434019
-0.076511,106,214.615154
-0.167686,159,221.294142
-0.042742,70,285.233208
-0.070743,266,346.772969
-0.04877,423,419.548373
-0.030625,155,478.989284
-0.058211,108,483.475107
0.072461,128,488.663782
-0.009033,285,568.816016
0.113878,302,581.41076
-0.012561,194,686.098593
0.067595,66,688.855647
0.00283,62,691.448283
0.208658,235,701.246284
-0.005286,53,703.443933
-0.049847,120,760.647424
0.063925,89,793.828146
0.045244,184,801.75253
-0.039323,219,863.075125
0.136112,155,869.536907
0.092373,765,964.575127
0.153675,110,1022.781598
0.037624,280,1034.780309
0.064355,146,1041.071562
0.376702,455,1117.129245
0.34084,210,1180.027033
0.189335,250,1190.513253
0.066307,65,1193.256258
0.238053,148,1250.704692
0.15057,190,1263.470011
-0.328162,991,1413.460635
0.329655,165,1420.426245
0.076012,133,1481.454612
0.192787,111,1486.05013
0.163546,67,1488.843855
0.32117,233,1498.5925
0.130786,198,1562.945091
0.114464,63,1565.580013
0.153991,154,1571.989101
0.257643,219,1632.359476
0.284211,99,1636.485239
0.146455,86,1642.573702
0.14528,248,1652.844098
0.307137,372,1732.438066
0.081113,86,1735.979315
0.16654,116,1790.315643
0.550213,250,1800.470227
0.054766,69,1803.259178
0.490249,265,1922.394985
0.650546,240,1932.272925
0.184477,127,1937.488529
0.552927,275,2004.161153
0.199138,161,2010.86237
0.167374,110,2066.298641
0.262461,138,2074.486739
0.345759,171,2081.46119
0.173633,298,2143.061838
0.166063,89,2146.720241
0.246687,135,2154.83646
0.045136,39,2156.418194
0.253839,149,2162.464923
0.231911,159,2219.868398
0.159423,107,2224.232465
0.163384,131,2235.107572
0.173658,84,2238.540183
0.137041,113,2292.426154
0.072734,53,2294.60103
0.121724,59,2296.992798
0.463887,174,2304.054412
0.413693,340,2371.454717
1.383149,608,2462.998427
0.284459,91,2466.714065
0.16638,61,2469.224024
0.749629,406,2548.385823
0.111927,68,2551.161246
0.680313,281,2611.563149
0.284056,124,2654.524177
0.258898,122,2659.477713
0.006681,68,2662.251778
0.598935,336,2726.922376
1.003412,460,2809.670135
0.490092,317,2887.723562
0.198864,176,2894.992973
0.414236,209,2903.593393
0.600014,213,2981.541833
0.279682,141,2987.325728
0.251986,134,2992.82368
0.069919,46,2994.698843
0.122529,72,3048.070323
1.842768,665,3136.69831
0.455235,190,3172.003308
0.187772,68,3174.704408
1.084555,449,3243.776326
1.412243,741,3400.272001
1.808882,559,3471.330382
0.184654,80,3489.143545
0.939816,359,3917.392483
0.445894,182,3927.230629
1.287789,379,3998.81952
0.773896,299,4017.280073
2.119879,715,4166.736276
0.808327,367,4181.658253
0.388599,148,4254.873778
0.521742,173,4261.963542
0.369317,192,4269.875916
0.959147,425,4389.710972
0.380594,125,4443.950604
0.157783,64,4446.599793
0.654776,191,4454.375219
0.562773,218,4489.594036
0.725917,207,4547.762734
0.465486,161,4554.274784
0.280865,139,4602.234564
0.358748,144,4653.927669
2.389747,858,4792.873919
1.806566,540,4901.550797
1.024199,349,5010.139768
0.865312,275,5066.31183
1.029324,298,5126.409965
0.376283,103,5130.637158
1.963003,705,5289.142407
0.237508,81,5292.488027
8.541044,2000,5642.04379
4.037937,788,5751.871809
0.70653,184,5817.29284
2.115889,527,5893.497692
0.896846,244,5902.994914
4.772905,1285,6156.312038
0.941843,191,6164.116297
0.75893,198,6344.23584
0.517867,207,6352.850515
7.507457,1412,6675.134177
0.971229,207,6744.594605
11.827999,1834,7159.125603
3.188217,582,7294.134651
0.453329,111,7355.106556
6.894352,1154,7576.0754
5.185122,931,7860.837346
7.985728,1160,8133.930886
1.446298,217,8195.573456
3.811949,630,8335.11937
3.34346,502,8474.177327
1.336467,212,8484.213429
0.736823,200,8637.241329
14.316876,1397,8977.957939
4.969472,628,9114.592151
21.212392,1930,9581.561759
0.535521,121,9586.56264
16.957043,1778,9966.087868
21.880226,1947,10410.466042
22.145376,2000,10852.831697
24.958307,2000,11303.168206
24.28999,2000,11769.406628
21.50065,2000,12200.129614
23.404257,2000,12608.834683
11.899839,1138,12837.586008
25.883016,2000,13252.726582
8.990306,840,13357.480983
26.223232,2000,13857.538882
14.02596,1185,14185.984287
25.413467,2000,14541.298961
27.212207,2000,14944.217254
28.253827,2000,15354.674114
26.572834,2000,15773.885967
28.018455,1924,16177.283806
26.578037,2000,16599.176763
27.518087,2000,16993.328499
27.535019,2000,17334.999756
20.325838,1407,17533.693439
30.324412,1990,17875.301132
3.610334,336,17958.944149
27.753536,1925,18297.005841
29.106334,1925,18584.764779
6.624266,489,18669.525666
3.527901,290,18730.005596
23.558413,1558,19007.035257
29.750168,2000,19336.527109
22.585303,1482,19571.388234
10.60935,752,19693.322154
30.620411,2000,20013.021782
16.39762,1193,20237.048303
29.148321,2000,20507.329476
6.183239,460,20593.3957
9.613828,676,20737.936465
27.01427,1822,21002.823339
16.559516,1108,21160.639285
28.989465,1980,21526.90893
29.82982,1921,21856.844998
9.979058,684,21953.968377
26.716399,1781,22277.146772
30.639328,2000,22627.589782
28.555971,1943,22994.002699
14.265822,1094,23179.065088
5.957319,524,23289.551615
20.427384,1556,23544.851979
16.566116,1135,23741.859957
9.963349,681,23845.694556
6.481133,450,23940.034489
15.454831,1074,24097.042679
