#{"t_start": 1633928926.4062386, "env_id": "A1GymEnv-v0"}
r,l,t
-0.015954,56,13.03636
-0.080422,62,15.58959
-0.121658,115,20.38131
-0.152442,154,26.692714
-0.001869,94,30.572354
-0.046869,132,85.030034
-0.048261,335,159.002082
-0.060622,560,296.23772
-0.098155,329,360.247517
0.169218,368,483.778341
-0.071159,174,490.866853
-0.072273,149,512.188794
0.006415,44,567.217104
-0.025722,379,583.0337
0.062073,76,586.226754
0.011284,76,639.710907
0.037255,64,688.635774
0.045198,98,692.733637
0.029737,143,698.709538
-0.04668,279,762.511825
0.025246,51,764.68319
0.16327,101,798.455905
-0.043904,119,803.545575
0.086988,97,807.619989
-0.036013,202,868.183093
0.07213,101,872.401084
0.054623,63,882.188758
0.155366,215,944.650567
0.130944,134,950.399188
0.008615,106,954.887659
0.018591,38,956.559925
0.003255,71,959.549738
0.111766,222,1024.625644
0.026145,40,1026.317442
-0.074353,470,1103.143656
-0.080219,318,1116.655951
0.062423,156,1173.942495
0.077414,65,1180.07272
0.023306,41,1181.775046
0.126272,142,1187.693235
0.117826,73,1190.788239
0.178651,150,1248.408773
0.17671,432,1271.304463
0.078381,82,1328.804985
0.144952,81,1332.192172
0.346727,188,1339.971177
0.188332,146,1348.69118
0.088162,102,1404.836512
0.191159,164,1411.680131
0.274749,236,1421.630439
0.127212,146,1483.19197
0.220035,148,1489.332085
0.195532,124,1494.510841
0.736901,916,1642.562204
0.287951,183,1650.185738
0.056349,47,1652.127234
0.419667,545,1738.825978
0.199353,141,1794.158257
0.913044,334,1864.702584
0.301228,119,1920.893993
0.546654,264,1931.756923
-0.029021,376,2002.439035
0.760103,678,2083.880702
0.0907,52,2085.976482
0.014418,470,2157.262596
0.477102,238,2217.866515
0.315642,280,2234.819192
0.305043,558,2306.805726
0.365092,132,2365.733411
0.217098,85,2369.192743
0.117252,49,2371.182814
0.412204,207,2379.57532
0.258872,136,2385.010486
0.172656,112,2456.411751
0.162723,152,2462.686036
0.134051,67,2465.433857
0.454154,179,2472.774845
0.678326,263,2546.083225
0.24348,103,2550.282311
0.56005,194,2607.135363
0.40203,245,2655.035934
0.051688,42,2656.742875
0.092346,61,2659.22249
0.951578,374,2725.421784
0.435458,160,2747.389026
0.159997,88,2750.974368
0.0261,43,2801.23943
0.749377,428,2818.818472
0.61793,314,2896.77632
0.162818,75,2899.866233
0.213877,97,2903.856407
0.44646,188,2980.755789
0.461218,328,2994.232205
4.813625,1954,3333.01948
1.026757,399,3406.637131
0.363626,149,3412.687399
0.457159,131,3418.029533
0.689024,353,3495.260425
0.095726,41,3496.923061
0.476909,190,3917.196122
2.228203,808,4009.67755
2.156047,1050,4179.148307
0.293976,113,4183.754992
0.413929,168,4257.791262
0.935257,300,4270.128257
0.346906,141,4326.869339
1.787003,647,4453.957477
0.456408,297,4492.317555
1.261984,481,4603.948096
3.221921,1095,4845.648665
0.480826,134,4891.038241
1.598724,518,4961.185771
0.36412,149,5012.043202
1.981571,702,5181.954481
0.717717,246,5192.040164
0.35793,100,5196.133148
0.617841,163,5284.061207
1.452982,382,5299.841951
0.633028,178,5357.739125
3.531505,1026,5551.455252
2.497579,476,5636.296085
1.292684,523,5735.247935
1.380706,347,5749.44287
2.119334,582,5831.180488
2.241729,530,5906.826612
0.833246,170,5962.86498
1.048073,259,5990.236127
1.241451,307,6051.713938
2.141982,483,6157.596805
2.632574,588,6353.804235
0.766966,199,6362.144926
1.99495,524,6488.179985
1.798169,374,6609.900993
11.614484,2000,7091.563909
5.076679,887,7292.921158
14.032554,1787,7720.684006
13.569628,2000,8203.308009
17.440221,2000,8781.099636
0.272418,81,8784.509568
2.974884,494,8856.151369
1.024419,223,8979.718042
18.150408,1693,9380.952254
18.385883,1760,9720.0281
6.724296,855,9961.842937
5.692731,861,10156.130224
20.214948,2000,10595.177381
7.506201,922,10792.386187
9.428365,1123,11094.622732
2.008201,284,11106.27128
22.575274,2000,11543.344402
22.775064,2000,11967.589674
23.222289,2000,12429.001034
23.645987,1946,12835.352826
25.688698,2000,13250.51303
23.574596,2000,13607.660566
4.152388,585,13788.117889
24.343751,2000,14259.107578
28.2467,2000,14609.704932
27.589189,2000,15053.079156
17.327739,1311,15346.896844
26.652849,2000,15765.652395
27.729965,2000,16172.669065
27.0107,2000,16562.869808
28.810636,2000,16989.005189
26.78205,1779,17255.468882
26.585647,1862,17590.185225
26.529041,1918,17877.515203
27.883488,2000,18237.270792
25.544815,1692,18553.757419
20.481865,1364,18749.068992
30.999818,2000,19103.663871
27.428449,2000,19421.195614
2.896847,229,19430.357995
21.687603,1452,19694.731015
0.155444,72,19697.66116
25.401467,1952,20015.394733
2.3547,214,20074.11671
0.918638,145,20079.991061
3.90472,329,20152.445518
17.709589,1170,20331.028479
24.739126,1656,20590.361322
28.714382,2000,20915.90922
10.899067,789,21059.129478
7.117965,526,21145.636973
19.633062,1301,21355.954926
1.494963,175,21412.494458
25.163356,1630,21672.377296
6.540632,478,21761.838127
22.480554,1474,22008.011794
3.472509,312,22021.008993
30.137964,2000,22370.915097
28.672365,1864,22737.013136
21.385496,1380,22942.133381
6.65365,485,23028.054748
29.232334,2000,23391.524171
30.160328,2000,23746.357604
13.216744,932,23912.936174
15.880444,1130,24095.768656
14.187441,964,24275.770982
