#{"t_start": 1632997273.5625758, "env_id": "A1GymEnv-v0"}
r,l,t
-0.107901,775,141.689662
-0.193643,428,207.103028
-0.01264,75,266.247593
0.106929,383,328.478527
0.034001,373,396.488727
-0.014003,189,452.358504
-0.140024,320,522.095029
-0.010883,195,579.615516
0.002628,56,581.914273
0.185129,226,591.201946
0.080207,242,706.132661
-0.352678,285,717.172523
-0.01847,445,784.399643
0.161243,132,840.119225
-0.022467,139,846.368126
0.076656,82,849.799266
-0.020583,338,920.047921
0.218039,98,924.331334
0.052817,133,930.198416
-0.028291,107,936.301672
-0.350059,388,1008.595852
0.059287,71,1011.75686
0.20806,241,1076.931917
0.025319,246,1087.467623
0.173592,127,1092.887187
0.110453,126,1148.237683
0.030837,54,1151.944047
-0.066724,258,1162.966613
0.12299,248,1225.309449
0.080628,103,1230.90891
-0.06951,213,1240.071799
0.097986,277,1305.656147
0.02695,96,1309.695053
0.102898,44,1312.938413
-0.115325,147,1319.1908
0.074549,50,1374.0066
0.12709,59,1376.492978
0.031443,62,1379.171196
0.252944,159,1385.75221
0.130813,101,1390.057901
0.084189,176,1451.83784
0.229736,205,1460.6063
0.110056,72,1463.729623
0.008075,39,1465.375685
0.162905,119,1470.433832
0.188178,97,1527.393706
0.03898,108,1531.803692
0.134678,98,1535.885871
0.068951,52,1538.127543
0.058616,194,1599.559639
0.167048,79,1602.921824
0.031964,60,1606.944029
0.096795,55,1609.298832
0.114437,55,1611.61205
0.17705,184,1619.465432
0.111958,90,1675.90975
0.094791,58,1678.392207
0.176577,73,1681.527975
0.100935,58,1683.992501
0.058754,48,1687.557792
0.1302,62,1690.195298
0.120116,55,1692.528124
0.092688,179,1755.26267
-0.237276,363,1772.38413
0.213635,137,1831.02131
0.123658,74,1834.05837
0.110113,85,1837.579938
0.157518,77,1840.824221
0.14635,75,1844.086519
0.025377,208,1902.745052
0.215578,129,1908.255673
0.096416,56,1910.625415
0.080242,45,1912.550967
0.12602,83,1916.048519
0.110063,85,1919.679591
