#{"t_start": 1632997271.389758, "env_id": "A1GymEnv-v0"}
r,l,t
0.096502,269,17.894751
-0.060408,366,137.957025
-0.029066,58,140.476135
-0.134009,94,144.331188
-0.07035,69,147.169949
-0.071937,507,271.878164
-0.153114,232,327.923316
-0.019962,105,332.197947
0.086637,141,337.916108
-0.107063,299,451.139422
0.039737,77,454.252501
-0.036045,137,459.859432
-0.041113,61,462.376321
-0.090907,176,575.689265
0.041022,154,582.044633
-0.035383,59,584.465775
-0.090687,118,589.326713
-0.287993,671,769.437356
-0.228252,896,859.755942
0.023942,65,862.50212
-0.039654,185,924.642684
0.048675,104,929.197597
0.13032,432,1004.742064
-0.059407,179,1012.767016
0.021403,157,1019.631662
0.015732,399,1091.436601
-0.066441,259,1153.874364
0.049073,73,1157.020245
0.087732,76,1160.222612
0.411426,576,1237.833948
0.146272,89,1241.630405
-0.06467,201,1304.01108
-0.024197,211,1312.988391
0.118527,60,1316.883312
0.017125,197,1377.917127
0.232664,183,1385.631822
0.120042,55,1387.891775
0.135093,72,1390.949716
0.2395,157,1451.785525
0.179596,348,1466.84194
0.116941,58,1469.293075
0.117168,61,1471.892822
0.046751,31,1524.859838
0.07654,46,1528.03283
0.168625,152,1534.286669
0.183635,156,1540.861941
0.076406,66,1543.639555
0.03458,51,1545.849984
0.104278,63,1601.699119
0.045879,85,1605.311724
0.111408,144,1612.902053
-0.006998,58,1615.408115
0.083718,74,1618.524501
0.039304,43,1620.349266
0.058915,40,1622.076196
0.093993,133,1680.364559
0.032775,400,1698.940953
0.172228,173,1761.444915
0.273211,135,1767.2138
0.108893,117,1773.806098
0.055829,97,1777.899943
0.146556,68,1833.625707
0.196279,174,1840.78391
0.178457,82,1844.316432
0.076756,53,1846.598315
0.166858,95,1850.679729
0.056807,67,1903.337189
0.162235,76,1906.529508
0.130681,84,1910.141968
0.133943,129,1915.613725
0.10619,69,1918.538584
0.138053,83,1922.07155
0.080711,98,1979.41714
0.084007,42,1981.476693
0.053897,46,1985.187963
0.084964,49,1987.324561
0.078917,45,1989.292402
0.246963,478,2064.092617
0.063284,49,2067.839743
-0.000334,37,2069.441677
0.173777,120,2074.513267
0.107689,58,2076.87913
0.108681,49,2128.982184
0.112293,61,2131.600165
0.14044,92,2135.302178
0.218061,105,2139.541191
0.107894,73,2144.195354
0.135027,86,2147.797966
0.160671,67,2150.664951
0.320687,223,2211.873272
0.164007,96,2215.886144
0.126603,116,2220.847973
0.480948,273,2285.521281
0.193497,138,2291.162561
0.221911,93,2294.931401
0.089074,50,2296.924353
0.078175,94,2351.161703
0.140917,54,2355.264953
0.150695,120,2360.339914
0.143956,68,2363.204749
0.125064,85,2366.63458
0.112519,68,2369.361439
0.169064,101,2423.920625
0.109711,149,2431.855115
0.118235,79,2435.179621
0.109908,63,2437.812001
0.159496,86,2441.478864
0.163338,79,2444.803744
0.16267,67,2496.485971
0.177761,130,2501.98148
0.169875,79,2505.312298
0.179845,132,2512.595188
0.106198,51,2514.707561
0.129216,68,2517.639512
0.157691,104,2573.864392
0.174256,68,2576.693156
0.153125,69,2579.61654
0.089549,131,2585.087785
0.119817,76,2590.04648
0.112197,53,2592.291704
0.056277,68,2647.17163
0.168224,73,2650.295142
0.160766,79,2653.644937
0.450997,412,2724.418116
0.134905,114,2729.251574
0.159851,88,2732.942514
0.150106,91,2736.749618
0.138577,68,2739.590951
0.136999,101,2796.918739
0.147902,84,2801.991589
0.290926,155,2808.549395
0.458303,234,2818.379993
0.160703,222,2881.633933
0.099007,74,2884.794795
0.254944,241,2946.286445
0.155821,115,2951.093024
0.291117,152,2957.537281
0.105366,51,2961.780938
0.102072,141,2967.702912
0.117875,50,3022.689334
0.077211,53,3025.082687
0.33835,260,3036.751131
0.35212,129,3044.766536
0.188373,71,3102.285305
0.160309,64,3105.089883
0.087196,63,3107.900969
0.325518,352,3123.43022
0.31823,171,3186.676691
0.188921,124,3191.956663
0.193242,75,3195.049162
0.196883,87,3198.60871
0.124515,60,3201.078697
0.125808,65,3257.852227
0.416618,170,3267.648135
0.27178,212,3276.475465
0.392155,129,3333.545025
0.130827,59,3336.117878
0.126758,85,3339.763678
0.185953,92,3346.411422
0.354854,229,3410.990141
0.370581,216,3420.323848
0.164193,61,3422.904178
0.261092,253,3489.911882
0.538337,284,3502.050425
0.628267,263,3570.225412
0.087705,87,3574.073206
0.367302,190,3582.591046
0.294448,109,3587.439288
0.524677,472,3672.633996
