#{"t_start": 1632997271.8410966, "env_id": "A1GymEnv-v0"}
r,l,t
-0.05957,123,11.498323
-0.079755,45,13.33324
-0.231602,181,20.764439
-0.431332,734,203.969455
-0.066157,84,207.391946
-0.243113,931,448.993533
0.008207,158,455.403505
0.137609,261,522.739345
0.147778,287,584.021834
-0.011648,161,590.641701
-0.269596,360,710.284196
0.105133,405,774.323018
0.00172,395,841.860008
0.054437,53,844.196688
-0.046078,93,848.399476
0.047756,82,851.817892
-0.059738,134,859.218807
-0.124144,216,922.59656
0.06215,77,925.977572
0.154396,122,931.375866
0.090863,116,937.863309
0.1095,55,940.311655
0.004949,40,942.04108
0.009963,208,1006.377503
0.128147,89,1010.336934
0.103813,98,1014.675386
0.117602,110,1019.483867
0.02522,57,1076.673913
-0.003621,42,1078.460051
0.002412,335,1092.802955
0.032863,191,1150.914472
0.095052,67,1155.233911
0.226788,145,1161.406746
0.030163,163,1168.33361
0.102296,125,1225.455968
0.075907,119,1230.507271
0.112847,147,1238.027059
0.066398,79,1241.401599
0.115228,180,1302.895048
0.119693,64,1305.618043
0.131851,245,1317.3652
0.078739,47,1319.355032
0.15688,78,1375.362097
0.103475,87,1379.080458
0.123459,56,1381.45988
0.126264,60,1383.939708
0.084915,54,1386.193321
0.167616,196,1395.933172
0.112922,66,1451.434721
0.037162,173,1458.965028
0.14328,79,1462.345587
0.0172,231,1472.216506
0.166779,101,1529.331057
0.066967,64,1531.949982
0.087132,66,1534.667595
0.116594,64,1537.325845
0.086424,52,1539.55722
0.063387,45,1541.464876
0.05219,83,1545.002951
0.065869,46,1600.157572
0.089561,99,1604.363406
0.08383,582,1683.268198
0.093986,49,1685.351169
0.142468,65,1689.64046
0.153616,152,1696.120799
0.210759,197,1759.643709
0.11067,49,1761.696835
0.123042,63,1764.439362
0.030536,87,1768.128683
0.16504,220,1831.896683
0.194774,414,1849.354897
0.186137,188,1907.19414
-0.011743,95,1911.210102
0.2288,307,1977.443133
0.13684,52,1979.776088
0.082358,126,1987.092395
0.063622,35,1988.621946
0.306523,158,1995.373624
0.10275,67,1998.187457
0.073324,39,1999.888759
0.06056,43,2056.091343
0.106955,162,2063.047092
0.160084,81,2068.189019
0.258599,130,2073.70206
0.126227,64,2076.307802
