#{"t_start": 1632997271.9808948, "env_id": "A1GymEnv-v0"}
r,l,t
-0.064264,81,9.654698
-0.099918,192,17.478755
-0.07534,509,143.535606
-0.010769,94,147.403557
-0.00769,395,267.524484
-0.070367,209,276.091256
0.062395,359,337.251989
-0.091725,147,396.194173
-0.006852,219,453.189892
-0.045775,98,457.185047
-0.017138,255,524.26002
-0.052991,137,579.402971
-0.007653,129,584.700213
-0.001598,87,588.284833
0.046867,66,590.993521
0.299846,327,709.339283
0.03807,299,769.241001
0.035583,244,780.060174
0.097754,290,842.245485
0.028609,106,847.033253
0.058176,354,863.692064
0.021238,86,921.605668
-0.068219,140,927.732213
0.123731,123,933.147215
-0.065267,152,941.269851
-0.002328,217,1005.970951
-0.005717,33,1007.450638
0.101531,407,1079.954776
0.292646,346,1094.734313
0.046948,59,1147.232153
0.0521,224,1158.212976
-0.010586,464,1229.76107
0.071738,50,1233.106352
0.371535,600,1312.542194
0.082952,103,1318.236412
-0.126084,367,1386.419039
0.120713,55,1388.69421
0.128589,231,1452.76034
0.06899,45,1454.755713
0.113544,55,1457.101572
0.105221,73,1460.251979
0.027743,60,1462.799312
0.045012,81,1466.302124
-0.17118,498,1540.068191
0.088973,68,1542.929865
0.080885,50,1545.089153
0.076122,221,1609.171491
0.135291,63,1611.822316
0.105224,54,1614.116657
0.078042,282,1678.756513
0.087527,152,1685.253948
-0.102362,153,1693.276328
0.365444,233,1758.354495
0.02014,41,1760.107563
0.086126,57,1762.499191
0.150145,77,1765.833721
0.106396,85,1769.491468
0.112974,55,1773.393037
0.101428,79,1776.747803
0.142638,103,1833.911364
0.17298,85,1837.371073
0.16753,69,1840.246595
0.125988,66,1843.064627
0.137862,172,1850.468989
0.073499,142,1906.290348
0.116365,169,1913.517496
0.248263,202,1922.084994
0.160961,73,1978.371754
0.212871,85,1983.964366
0.162046,71,1987.088093
0.166958,100,1991.39244
0.148531,64,1994.143902
0.202714,99,1998.302938
0.209275,140,2058.703897
0.087582,64,2061.42272
0.164602,88,2066.869277
0.103182,82,2070.375639
0.181369,73,2073.478769
0.113632,76,2076.594354
0.284271,278,2138.088373
0.379581,274,2151.16662
0.124998,65,2205.737458
0.143567,62,2208.336773
0.186194,124,2213.541369
0.288654,152,2220.018195
0.091045,48,2223.780728
0.137984,56,2226.139419
0.04848,218,2286.748426
0.163996,81,2289.996615
0.260903,168,2296.793824
0.31598,216,2358.011246
0.157323,76,2361.252647
0.315218,183,2368.654807
0.109058,127,2424.294677
0.06447,62,2426.879478
0.259549,142,2434.555154
0.205177,232,2444.357085
0.141493,105,2497.643538
0.166947,90,2501.439662
0.211642,79,2504.771075
0.116696,67,2509.331735
0.154495,73,2512.383017
0.173437,133,2518.0214
0.150829,376,2585.670239
0.066729,107,2591.919115
0.180531,67,2646.760796
0.1008,60,2649.337167
0.17017,96,2653.411861
0.133089,72,2656.430711
0.151666,83,2659.983102
0.115132,55,2662.283472
0.257188,116,2720.49332
0.042999,41,2722.267625
0.117168,57,2724.675642
0.167167,133,2730.312643
0.173757,96,2734.359891
0.116099,209,2796.162494
0.171276,82,2801.168856
0.173613,110,2805.797022
0.276222,258,2816.669538
0.095017,51,2870.781619
0.145601,358,2887.788452
0.177723,82,2891.259051
0.181608,95,2946.629286
0.144923,65,2949.337979
0.129344,95,2953.361705
0.111414,183,2963.199797
0.214876,277,3028.112392
0.149767,62,3030.815632
0.155028,150,3037.563641
0.574882,279,3106.626711
0.234667,98,3110.93255
0.136964,111,3115.775996
0.271387,150,3122.453128
0.215755,172,3185.758306
0.100521,60,3188.295094
0.365909,210,3197.057789
0.219431,87,3200.619299
0.19,131,3260.23015
0.131154,57,3265.272098
0.360152,250,3275.64702
0.116943,69,3278.563566
0.480819,201,3338.781577
0.3069,162,3348.522591
0.215274,124,3353.97278
0.154953,67,3411.420836
0.141177,90,3415.3097
0.636488,477,3491.862762
0.280314,155,3498.480835
0.591251,303,3568.367002
0.599468,303,3581.870641
0.55372,283,3658.984808
0.34497,110,3663.902756
0.573021,322,3731.202917
0.63225,410,3755.402844
0.399509,170,3816.264479
0.243096,121,3821.625521
0.335578,145,3834.864067
0.337627,228,3899.37291
0.53547,276,3911.512686
0.439657,342,3988.818996
0.35846,162,3996.004697
0.331373,125,4001.434788
0.522189,235,4073.830777
0.404935,253,4084.861699
0.453914,185,4148.81799
0.061165,49,4163.313508
0.372458,159,4170.315721
0.302086,107,4175.303925
0.270721,107,4237.426893
0.835665,368,4259.160876
0.43118,168,4321.830837
1.322053,521,4405.293502
1.127863,523,4491.988452
1.134372,528,4597.510059
1.49934,779,4692.646459
1.359371,664,4818.65684
1.000872,568,4969.449371
0.436542,157,4976.257087
1.637821,862,5143.109226
0.417325,165,5181.361112
0.601676,332,5254.049352
0.167664,82,5257.809776
0.385905,195,5284.073587
0.393294,209,5350.657498
1.174379,608,5456.894048
2.748361,1085,5687.336789
0.960988,378,5761.592811
1.19172,423,5827.530204
0.888351,254,5894.595484
0.447247,172,5948.274152
3.984124,1199,6230.016388
0.940588,336,6244.780823
0.814417,328,6353.314965
2.741786,950,6518.837097
2.061142,642,6605.06843
1.122033,419,6706.809892
1.297861,526,6823.674879
0.288342,135,6829.652631
1.850351,515,6923.013237
0.90885,337,6992.547113
0.488634,154,6999.461834
1.358161,390,7131.701112
1.011369,330,7206.267691
1.296102,466,7284.45096
0.044451,32,7285.903703
3.118713,1038,7565.522655
2.598807,646,7730.336001
2.480018,658,7866.928549
1.302883,335,8000.519301
4.209195,1006,8216.579398
4.649137,1157,8507.301824
2.380858,625,8658.831901
1.272493,305,8780.665792
7.455735,1481,9153.280268
1.920276,467,9241.651361
2.771291,600,9448.767054
2.808292,633,9595.525777
4.492633,1012,9806.563164
5.911201,1184,10111.126559
2.97232,565,10257.463696
12.746009,1768,10762.448675
9.249389,1533,11107.462807
2.389746,450,11246.934701
2.321139,443,11332.18307
2.641287,458,11473.508869
16.878444,2000,11980.06995
3.007791,465,12124.413128
17.916252,2000,12627.855818
7.464883,1136,12899.577813
15.765638,1648,13310.764239
19.069555,1931,13751.359174
20.463038,2000,14252.319376
17.63438,1712,14732.30943
18.613702,1597,15154.253853
21.665244,2000,15654.173213
1.475356,218,15663.696886
2.545692,356,15796.73013
15.056197,1333,16093.137315
22.28463,2000,16590.57089
24.798881,2000,17085.775055
8.256639,955,17356.34391
24.477998,2000,17849.090813
24.992454,1971,18334.403931
25.412944,2000,18853.58801
22.536601,1696,19187.92334
8.590658,953,19451.404699
13.403487,1209,19724.895805
25.105248,1990,20208.782879
5.896205,618,20351.84928
23.090817,1724,20819.765196
25.407838,1979,21276.701437
16.067796,1288,21540.747933
5.715088,543,21664.65138
8.460231,821,21852.30463
7.141126,656,21985.48552
26.479942,1938,22435.730185
7.784653,695,22570.707951
21.172685,1636,22959.431921
25.85041,1946,23420.410223
16.956266,1389,23763.30339
24.23518,1936,24245.508736
23.792007,1710,24641.567519
27.312307,1936,25079.982644
23.375673,1698,25446.490618
26.779681,1970,25868.383012
27.119705,1982,26294.622563
22.11204,1850,26669.447718
10.77747,898,29356.639155
27.151841,1993,29862.050481
