#{"t_start": 1632997272.122034, "env_id": "A1GymEnv-v0"}
r,l,t
-0.090483,44,8.008567
0.002675,100,12.081031
-0.082833,52,14.193731
-0.059852,170,21.178081
-0.057877,141,26.920367
-0.037966,259,142.740793
-0.139396,303,203.115425
-0.089906,339,273.002213
-0.021332,146,325.539072
-0.11165,222,334.544041
0.007707,58,336.904182
-0.012314,152,396.055726
-0.250742,331,457.617546
-0.04342,201,522.503313
0.067719,224,581.199488
-0.248776,469,705.571359
0.00705,102,709.548626
-0.093415,105,713.600867
-0.064204,92,717.156044
-0.008301,49,719.073741
-0.177966,148,773.152548
0.057688,68,776.98849
-0.046766,62,779.503076
0.071904,314,842.680606
-0.071477,159,849.753475
0.226407,371,921.377278
0.122247,77,924.757692
0.01252,266,937.84587
0.012045,347,1008.331222
0.304231,349,1078.30862
0.030514,335,1092.654537
0.207552,149,1148.978729
0.175759,261,1161.556796
0.047124,50,1163.666983
0.002784,84,1167.250006
0.004155,76,1222.238262
0.110152,95,1226.31044
0.063771,167,1234.63183
0.107999,48,1236.721638
0.127942,114,1241.618805
0.015856,166,1302.484931
0.115312,113,1307.28231
0.090066,53,1309.535225
0.059794,107,1315.424366
0.119642,57,1317.844552
0.102586,128,1375.974066
0.041574,66,1378.80439
0.042547,51,1380.9739
0.070263,47,1382.933034
0.091227,46,1384.829361
0.05538,75,1387.921319
0.025204,305,1455.212316
0.137197,144,1461.388463
0.123683,57,1463.795699
0.13865,110,1468.528018
0.249768,117,1525.11053
0.084518,57,1528.774026
0.144162,70,1531.631469
0.045691,100,1535.739109
0.224884,230,1545.568466
0.097856,42,1600.515774
0.140033,71,1603.528774
0.01737,109,1609.66368
0.130501,87,1613.323623
0.069292,39,1615.023809
0.061391,102,1619.331078
0.072081,246,1682.458736
0.145989,82,1685.96594
0.134949,127,1692.88402
0.121678,204,1756.681977
0.07343,51,1758.900472
-0.100837,221,1768.325965
0.129759,94,1773.932404
0.100522,51,1776.112249
0.209321,338,1843.055134
0.137599,77,1846.38711
0.100022,47,1848.392373
-0.209538,401,1915.275111
0.149489,82,1918.77188
0.11522,71,1921.775697
0.090616,61,1977.550562
0.05495,73,1980.923803
0.144766,67,1985.568407
0.084591,56,1988.014615
0.242955,175,1995.478355
0.084546,51,1997.616344
0.210491,211,2061.026146
0.090614,98,2066.902377
0.139419,62,2069.562966
0.116275,93,2073.511412
0.128691,56,2075.777514
0.156894,83,2129.309774
0.16278,74,2132.432862
0.122592,57,2134.699959
0.157182,65,2137.345868
0.110301,110,2143.475659
0.14957,68,2146.311889
0.122721,95,2150.357069
0.023796,43,2203.963491
0.201842,100,2208.198392
0.229359,113,2212.941866
0.141162,86,2216.562884
0.151634,125,2223.642344
0.06337,49,2225.703497
0.130081,55,2279.437303
0.141888,79,2282.777195
0.061694,68,2285.68956
0.147026,89,2289.259142
0.044411,30,2290.481476
0.12383,61,2292.975661
0.088039,46,2294.803721
0.136729,59,2297.226495
0.082695,92,2353.152031
0.272475,105,2357.62202
0.120831,56,2360.0216
0.259162,220,2368.960051
0.138987,58,2371.311277
0.135707,180,2430.966217
0.22924,104,2435.309884
0.263988,153,2441.804207
0.252249,117,2495.594478
0.327179,369,2512.863403
0.210486,90,2516.704623
0.174442,77,2571.770501
0.051566,40,2573.486121
0.181627,76,2576.63139
0.154363,92,2580.52406
0.212349,153,2588.694471
0.241277,190,2648.778664
0.126462,72,2651.815919
0.121654,57,2654.237641
0.161895,77,2657.455269
0.159698,104,2661.888107
0.173155,89,2665.663304
0.160698,75,2722.170762
0.1245,79,2725.504711
0.538312,414,2795.978004
0.234222,161,2804.312274
0.013856,73,2807.382734
0.139227,69,2810.286796
0.389455,197,2870.559962
0.103388,46,2872.477227
0.105605,56,2874.823185
0.170722,66,2877.647348
0.161015,95,2883.60466
0.155382,71,2886.567404
0.398638,231,2947.658303
0.108986,50,2949.739608
0.139888,83,2953.26401
0.305111,165,2962.353914
0.264829,156,3021.705673
0.105633,50,3024.006711
0.26806,172,3031.633945
0.054073,57,3034.344899
0.444536,276,3103.205267
0.1087,62,3105.946145
0.477251,309,3119.545104
0.143712,89,3176.98326
0.224127,189,3187.491629
0.156049,62,3190.162101
0.211143,140,3195.932598
0.111468,137,3255.605163
0.151067,61,3258.223923
0.225865,119,3265.866622
0.386729,178,3273.177982
0.266915,169,3331.975191
0.209809,117,3337.021127
0.296475,119,3344.825546
0.464564,168,3352.214334
0.363589,300,3419.727478
0.519668,233,3432.889829
0.267146,106,3490.36128
0.476516,363,3505.858593
1.050538,618,3647.208936
0.656941,257,3666.047656
0.253362,155,3672.58219
0.289036,125,3731.477058
0.282258,170,3745.501938
0.723777,509,3820.963033
0.149151,122,3833.182886
0.866448,531,3911.017147
0.692137,395,3990.71903
0.47379,220,4000.303225
1.025121,537,4085.882661
1.017739,451,4174.107166
0.458096,201,4240.448332
0.906537,369,4262.266763
0.399324,179,4325.36226
0.198231,92,4329.260627
0.925358,379,4406.689769
0.417089,224,4416.630121
0.66659,351,4495.535444
0.315573,142,4501.650675
0.260134,141,4507.675869
1.569216,586,4670.964503
2.201966,940,4815.108672
0.207541,101,4877.585322
0.894655,425,4905.556774
0.262589,129,4969.784758
0.27229,99,4974.117773
1.58256,642,5072.355902
2.746079,981,5281.269257
2.27559,836,5455.010968
0.338726,97,5459.180202
0.324327,100,5463.394978
1.101264,473,5560.565684
0.258396,122,5566.076391
3.051157,1015,5822.01434
1.877248,588,5949.955835
6.676003,1768,6350.844729
1.038285,488,6426.380394
0.297542,84,6430.205151
1.37758,468,6520.243448
4.490336,1341,6720.81274
7.17016,1754,7132.157778
0.258791,118,7137.223917
1.026684,276,7267.040762
1.331815,346,7282.486856
1.141064,306,7420.416126
3.645073,973,7628.789863
2.299487,685,7739.565916
2.830121,674,7937.751405
1.087511,338,8010.328683
4.973101,1487,8371.697795
11.475481,2000,8929.977086
5.626046,1106,9163.985724
5.225964,1118,9461.659261
1.482668,340,9595.474205
3.415252,767,9742.626882
9.913163,1672,10243.236833
1.380593,256,10254.533369
3.585668,693,10464.377636
9.504567,1426,10774.489437
