#{"t_start": 1632997272.8556118, "env_id": "A1GymEnv-v0"}
r,l,t
-0.06742,101,9.610095
-0.088153,306,22.116286
0.032566,117,74.737273
-0.162171,123,137.067634
-0.056345,254,147.561684
-0.069701,189,203.252106
-0.054222,80,206.515407
-0.020913,82,265.885926
-0.108886,74,268.908814
-0.117067,288,327.258265
0.017016,110,331.731479
0.015612,217,393.504611
-0.045259,93,397.184315
-0.007034,59,447.792013
0.103279,112,452.328515
-0.087852,354,523.437362
0.036131,39,574.531308
-0.025099,366,589.597443
0.050709,173,701.974392
0.016904,103,705.985681
0.025907,256,715.894064
-0.076046,316,777.774015
0.070469,56,780.048556
0.074979,89,783.67549
-0.254557,291,846.396444
-0.097894,113,851.15237
0.015648,40,854.328561
0.172005,299,921.471182
0.033131,62,924.209852
0.07919,314,939.440263
0.118299,137,1000.601032
0.135807,98,1004.923974
0.053048,210,1014.232024
-0.056682,170,1076.351017
0.019123,111,1081.109995
0.111153,149,1087.484624
-0.173679,264,1148.72405
0.037054,43,1151.947989
0.117694,65,1154.783954
-0.048657,408,1223.94391
0.049336,133,1229.590024
0.009379,54,1233.099798
-0.036292,171,1240.450417
0.405302,282,1306.268994
-0.031095,163,1314.522513
-0.032472,168,1374.36387
0.089393,184,1382.169426
0.134312,160,1388.805615
0.096929,63,1391.514747
0.07734,93,1449.578181
0.152222,180,1457.415135
0.083173,58,1459.940992
0.091557,59,1462.4404
0.066342,157,1469.152693
0.101459,67,1523.661502
0.045578,72,1527.92338
0.15341,75,1530.989434
0.148769,74,1534.028706
0.043577,106,1538.514828
0.094533,48,1540.548438
0.14747,68,1543.439369
0.080908,41,1545.22863
0.057385,44,1600.255588
0.099548,125,1607.031861
0.179393,75,1610.247552
0.082906,119,1615.322791
0.042,41,1617.037568
0.12375,81,1620.505693
0.065267,59,1675.605546
0.124776,59,1678.152662
0.085374,43,1680.000478
0.021692,37,1681.567971
0.074301,81,1685.022787
0.133241,74,1689.707606
0.095598,73,1692.805647
0.124161,72,1695.8802
0.128246,57,1753.431809
0.123071,51,1755.589622
0.119046,70,1758.599847
0.075914,54,1760.87475
