#{"t_start": 1632997272.4106617, "env_id": "A1GymEnv-v0"}
r,l,t
-0.225762,280,17.337119
-0.116713,80,20.648009
-0.152201,332,139.427151
-0.077477,57,141.765197
-0.12985,69,144.598275
-0.112814,156,150.991924
-0.170736,441,273.005074
-0.017567,357,334.099711
-0.248546,372,450.294662
-0.004414,590,580.587317
-0.025642,159,587.122033
0.099014,596,716.058875
-0.007156,87,719.481004
-0.046934,252,778.854035
-0.117155,410,846.392232
0.106517,299,860.801024
-0.070988,321,928.871459
-0.057241,160,937.304687
-0.279442,580,1018.075694
0.053927,62,1075.470581
0.079969,75,1078.663429
0.023655,33,1080.102129
0.195213,172,1087.463731
0.035463,79,1090.827713
0.167787,94,1094.827177
0.053133,77,1148.077308
0.093069,63,1152.130583
0.126475,152,1158.670282
0.091661,150,1165.066539
0.114115,68,1167.980085
0.307491,311,1234.213226
0.100397,58,1236.740976
0.061501,115,1241.670678
0.188807,373,1311.323754
0.06823,42,1314.445094
0.083168,137,1320.2835
0.032198,71,1375.986026
0.058119,39,1377.628058
0.048072,295,1390.044688
0.077948,189,1452.291067
0.103673,65,1455.143527
0.148605,81,1458.636131
0.099409,69,1461.575426
0.019015,67,1464.472189
-0.060691,177,1523.654701
0.185279,184,1532.482664
0.158542,89,1536.174284
0.259368,125,1541.490032
0.031688,119,1599.765111
0.129748,139,1605.666984
0.131644,100,1611.400076
0.170442,70,1614.402918
0.343483,233,1676.906427
0.060668,220,1686.31258
0.079581,55,1690.189242
0.157732,93,1694.148028
0.124793,63,1696.829205
0.181557,155,1758.573626
0.199672,186,1766.503516
0.117342,45,1768.457336
0.191717,94,1774.04081
0.275798,117,1831.821286
0.126035,344,1846.274222
0.126425,78,1849.632087
0.129456,278,1911.240316
0.188353,97,1915.368057
0.125708,56,1917.749174
0.119556,55,1920.093354
0.1095,68,1922.976614
0.11234,57,1978.583898
0.096511,61,1983.154315
0.329635,191,1991.435963
0.183527,128,1996.866811
0.10798,65,1999.666111
0.073916,84,2057.649598
0.080538,75,2060.827931
0.096874,56,2063.256138
0.163325,65,2067.714931
0.112695,76,2070.920862
0.052785,54,2073.227493
0.123553,60,2075.660227
0.160414,234,2135.371391
0.076632,49,2137.378989
0.122813,78,2140.502408
0.062821,45,2144.068411
0.129698,59,2146.538323
0.093839,47,2148.570859
0.089324,43,2150.365443
0.243854,193,2210.299972
0.149453,124,2215.511172
0.001878,219,2277.955394
0.218182,80,2281.369595
0.097141,55,2283.665118
0.115997,154,2289.998264
0.118077,46,2291.891542
0.176187,88,2295.402107
0.134821,272,2358.937257
0.107649,58,2361.426437
0.181648,79,2364.594126
0.117163,54,2366.791756
0.202309,185,2424.781584
0.103726,104,2430.848968
0.251853,149,2437.101497
0.174458,62,2439.752415
0.212317,245,2498.957377
0.106085,46,2500.891249
0.115185,61,2503.478609
0.111732,77,2508.433687
0.115519,53,2510.670101
0.147513,74,2513.742089
0.229882,135,2571.31961
0.248103,267,2582.52547
0.185316,80,2587.658613
0.143815,62,2590.28331
0.107027,60,2592.792764
0.15043,100,2649.080369
0.13277,66,2651.872422
0.233687,103,2656.218776
0.151592,77,2659.517625
0.170798,88,2663.19894
0.146808,115,2721.391829
0.142597,82,2724.885304
0.164005,98,2729.053292
0.136577,74,2732.150023
0.186631,66,2734.934748
0.135686,65,2737.589838
0.243939,114,2795.487246
0.179086,83,2800.547361
0.123388,52,2802.740454
0.116054,61,2805.285221
0.255116,191,2813.350908
0.208608,86,2816.951333
0.121111,351,2885.6726
0.197646,100,2889.862738
0.184601,202,2949.704852
0.125004,65,2952.477023
0.213122,173,2961.879538
0.229314,136,2967.694263
0.201775,239,3031.034151
0.200968,89,3035.147926
0.129933,55,3037.527753
0.193433,93,3043.981351
0.190382,154,3105.186532
0.121894,61,3107.868911
0.307046,163,3115.016334
0.110469,58,3117.54907
0.164686,108,3122.380117
0.381052,156,3184.997616
0.338245,298,3197.442123
0.073296,41,3199.092152
0.6117,332,3269.692477
0.271218,140,3275.550656
0.235226,116,3332.075513
0.519582,293,3347.423263
0.594786,329,3416.274361
0.393272,239,3429.706655
0.327634,286,3494.936504
0.254013,162,3501.838087
0.197086,131,3507.411501
0.217683,204,3573.238828
0.332058,204,3582.382213
0.1829,112,3587.398054
