#{"t_start": 1632997272.9902718, "env_id": "A1GymEnv-v0"}
r,l,t
-0.022387,85,8.821426
-0.084874,137,14.398873
-0.175378,394,78.370358
0.040229,159,142.252403
-0.166584,122,147.264893
-0.05075,72,150.216974
-0.031929,324,267.422575
-0.035045,137,273.046984
-0.140288,295,331.642492
-0.055728,130,336.902158
-0.106711,120,394.760756
-0.187251,133,448.264207
-0.039754,97,452.196421
0.031092,393,574.399342
0.117609,88,578.036939
0.013995,155,584.407936
-0.174959,283,644.866857
-0.075536,165,707.760224
0.086289,155,713.754773
-0.096566,166,768.519967
-0.053184,116,773.033694
0.44951,551,847.51391
0.117735,164,855.965289
-0.100857,168,917.416861
0.027082,71,920.476387
-0.002369,229,930.546076
-0.042307,340,1002.031489
0.126735,140,1008.278741
-0.017808,151,1014.914787
0.065596,238,1079.95934
0.048715,62,1082.582183
-0.082486,218,1091.923995
0.076028,126,1147.255502
-0.095929,283,1160.783909
0.071406,205,1221.255954
-0.065404,119,1226.333966
-0.076953,250,1238.257639
0.089942,88,1242.035444
0.028322,158,1302.560835
0.090218,89,1306.343009
0.084332,60,1308.89712
0.081558,69,1313.179203
-0.015682,113,1317.969996
0.027186,65,1373.429253
0.10932,119,1378.502401
0.079369,87,1382.159195
0.166425,318,1449.676886
0.140513,89,1453.636424
0.131643,88,1457.363871
0.07218,62,1460.070333
0.163585,150,1466.483701
-0.140059,348,1533.89673
0.148035,74,1537.00094
-0.024784,105,1541.466713
0.110022,313,1609.484462
0.129325,54,1611.754636
0.129159,63,1614.461141
0.087425,75,1617.625428
-0.003904,63,1620.330698
0.174157,90,1676.789991
0.1001,99,1681.008844
0.101833,54,1683.333
0.048212,28,1684.512208
0.168412,124,1691.307952
0.060036,199,1754.902411
0.14175,140,1760.872968
0.144276,239,1772.692746
0.039568,120,1830.578058
0.126918,74,1833.688771
0.081981,55,1835.917092
0.242448,339,1851.76008
0.10159,53,1902.435619
0.153276,83,1905.974434
0.144758,160,1912.775891
0.071028,99,1916.964857
0.070824,40,1918.681182
0.239448,221,1983.221303
0.016831,123,1988.604471
0.15294,85,1992.249003
0.067725,60,1994.788822
0.026464,28,1995.96416
0.084133,44,1997.84887
0.084236,48,2054.267391
0.140079,70,2057.284572
0.253223,306,2071.995668
0.168905,83,2075.429811
0.184452,85,2129.037276
0.089599,178,2136.325564
0.217745,154,2144.272447
0.156298,74,2147.443998
0.195927,99,2203.396041
0.163802,72,2206.464338
0.119378,57,2208.849833
0.239305,197,2217.153972
0.09359,54,2219.476526
0.113437,104,2277.011527
0.090159,52,2279.255367
0.109008,139,2285.115579
0.099484,61,2287.558035
0.12551,56,2289.830363
0.036073,50,2291.878175
0.22215,160,2348.707349
0.13414,62,2353.123581
0.075954,40,2354.82747
0.120398,61,2357.394919
0.198989,111,2362.060053
0.395952,380,2429.771155
0.331486,153,2436.192693
0.113915,47,2438.163267
0.141078,71,2441.204835
0.090186,43,2443.020878
0.190395,159,2498.598555
0.220307,121,2503.693471
0.146895,136,2511.14149
0.101171,167,2570.045295
0.161079,87,2573.712042
0.208715,123,2578.872652
0.227323,97,2582.907382
0.124064,107,2589.198307
0.097191,89,2644.970663
0.202878,103,2649.352972
0.200481,82,2652.835356
0.130592,65,2655.561231
0.151741,67,2658.437415
0.162576,77,2661.659032
0.110775,57,2664.09175
0.074042,54,2719.660543
0.16055,79,2723.049361
0.132415,57,2725.443093
0.040065,72,2728.524141
0.123777,56,2730.859302
0.212818,102,2735.131282
0.100129,57,2737.476081
0.248534,146,2796.668137
0.239443,137,2804.041345
0.257683,150,2810.347286
0.174408,91,2814.210726
0.181085,94,2870.119016
0.229554,117,2875.036914
0.162559,63,2879.640761
0.255553,132,2885.225534
0.15237,71,2888.188463
-0.027347,316,2952.875489
0.284043,132,2960.538673
0.144828,70,2963.495889
0.11214,64,2966.167269
0.385103,155,3025.926826
0.116405,55,3028.369381
0.267388,128,3034.132783
0.068325,55,3036.525915
0.181466,85,3042.636604
0.257244,112,3101.966113
0.168148,82,3105.587096
0.293487,127,3111.159012
0.143355,64,3113.970352
0.442111,247,3180.685363
0.306043,125,3186.081031
0.101811,61,3188.700681
0.122959,131,3194.138829
0.194775,122,3199.115738
0.290093,145,3259.3184
0.181207,73,3265.011773
0.100784,73,3268.005742
0.167143,92,3271.772033
0.064762,59,3274.31156
0.319117,163,3332.860731
1.132644,520,3412.695607
0.318187,125,3417.986715
0.236078,94,3422.050153
0.21167,111,3430.016368
0.497353,349,3497.871511
0.31368,170,3505.136221
0.183983,87,3512.07029
0.116319,181,3573.722331
0.1025,61,3576.495207
0.217927,117,3581.723315
0.846476,519,3669.127244
0.567404,445,3748.338864
0.292894,191,3756.467631
0.218264,102,3814.422512
0.2887,105,3819.109042
0.264722,115,3824.187635
0.031526,53,3833.345495
0.165196,111,3838.271621
0.695258,368,3908.897668
0.555132,347,3986.411252
0.471527,225,3996.340294
0.308987,223,4068.191011
0.27632,108,4072.924011
0.745538,408,4146.588529
0.566189,274,4170.982586
0.95872,312,4242.41134
0.828911,373,4319.658194
0.461024,223,4329.338199
0.543773,314,4403.791452
0.352964,113,4408.823269
0.145747,63,4411.666235
0.445722,125,4417.221786
0.233472,109,4422.140916
1.133561,462,4505.530505
0.282551,100,4509.740224
0.170425,68,4568.060343
1.04345,437,4614.62424
1.439674,574,4757.17171
0.763271,446,4817.296599
0.560737,213,4884.779323
0.287579,121,4890.232858
1.017681,452,4977.547401
1.105021,336,5062.06294
0.282,185,5070.565789
0.151047,71,5073.811044
0.990581,421,5182.091381
1.023059,308,5253.745199
1.04123,482,5350.152314
1.51537,589,5455.556522
0.437555,198,5463.987597
0.781676,254,5551.473676
0.893213,372,5568.653008
1.260668,565,5699.332025
2.792853,960,5948.536502
1.417721,467,6023.651322
0.869973,320,6128.448436
1.019236,378,6228.806794
1.53359,761,6356.328047
1.379464,614,6456.827909
4.034405,1201,6701.225137
2.953402,928,6835.909805
3.256179,845,6998.560341
0.714646,282,7125.939852
1.798289,479,7264.554129
1.269108,343,7279.931675
0.61187,170,7411.813656
0.399604,124,7417.344354
1.931464,535,7550.682083
3.280193,807,7664.898578
2.588978,671,7859.443384
4.890714,1145,8144.050665
4.793906,1065,8371.563313
1.290409,353,8502.644715
2.079815,504,8648.922691
0.460477,134,8654.872767
1.555419,476,8784.265913
1.221428,267,8796.154951
2.869247,757,9009.554359
3.469718,922,9301.423091
1.260603,258,9313.131632
5.85735,1182,9607.792661
1.714274,378,9738.116311
3.224076,681,9946.497882
2.52806,520,10096.408684
3.484353,726,10249.914613
12.111909,1697,10696.161239
15.899767,2000,11182.84744
3.83875,736,11389.559303
17.389454,2000,11893.130945
17.582004,2000,12348.012114
6.7065,1066,12688.57273
19.345262,1848,13103.962176
21.697563,2000,13603.371506
21.369934,2000,14103.357774
5.065007,616,14250.512406
23.505245,2000,14800.530829
23.127839,2000,15299.022267
22.221939,2000,15800.111214
6.783665,881,16009.161547
10.750351,1152,16302.587299
22.234901,2000,16860.442065
19.465096,1649,17220.288718
24.783833,2000,17708.831303
19.036066,1552,18125.739098
12.817112,1183,18406.632775
25.092635,1968,18861.991078
26.5618,2000,19320.342535
10.888953,1089,19589.754369
25.737887,2000,20070.161522
25.376246,1940,20556.002179
25.881533,1996,21021.92091
20.773538,1576,21405.469235
26.092996,1928,21848.496953
8.415462,796,21987.583698
26.239157,1950,22438.262579
17.996675,1450,22818.091833
22.791261,1685,23150.104134
16.534837,1360,23544.045522
4.715967,508,23621.007254
26.238995,1931,24054.867549
19.498377,1659,24514.93546
26.440828,1909,24897.15687
26.139146,2000,25335.170251
24.902029,1781,25755.664732
13.599559,1119,25990.612686
25.057801,1925,26412.095298
23.98897,1664,29215.054177
13.146185,1115,29434.181476
7.364433,690,29708.689878
8.371113,720,29859.373386
